masterid,stationname,latitude,longitude,comid,huc,county,psa_lu,RB,ISWP_Source,ISWP2,ISWP3,ISWP2_name,ISWP3_name,Watershed,lbank_do,rbank_do,bottom_do,class_do,stationcode,ag_2011_1k,ag_2011_5k,ag_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,dev_2011_1k,dev_2011_5k,dev_2011_ws,sampledate,CSCI,ASCI_H,ASCI_D,AFDM_gm2,Chla_ugcm2,TN_mgL,TP_mgL,PCT_MAP,DO_mgL,SpCond_uScm,Temp_C,PCT_RC,PCT_SAFN,RBP_CHN,XSLOPE
315JAL,Jalama Creek at County Park at RR trussels,34.51217,-120.49822,17593975,315,Santa Barbara,Other,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315JAL,0,1,1,0,0.02252049,0.01417957,10.96543504,4.05819296,3.53496682,10.96543504,5.08071345,4.549146390000001,2008-05-06T07:00:00Z,1.01449673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,18,0.9
315MIU,Mission Creek at Foothill Road,34.44673,-119.70745,0,315,Santa Barbara,Forest,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,315MIU,0,0,0,1,0.3177608,0.29030947,41.69741697,6.97721588,7.1183882,42.69741697,7.29497668,7.40869767,2001-04-14T07:00:00Z,1.16205744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315MIU,Mission Creek at Foothill Road,34.44673,-119.70745,0,315,Santa Barbara,Forest,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,315MIU,0,0,0,1,0.3177608,0.29030947,41.69741697,6.97721588,7.1183882,42.69741697,7.29497668,7.40869767,2002-03-22T08:00:00Z,1.12281978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315MIU,Mission Creek at Foothill Road,34.44673,-119.70745,0,315,Santa Barbara,Forest,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,315MIU,0,0,0,1,0.3177608,0.29030947,41.69741697,6.97721588,7.1183882,42.69741697,7.29497668,7.40869767,2008-04-28T07:00:00Z,1.01656325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,15,3.3
315RC3,Rincon Creek At Gobernator Rd,34.39639,-119.45333,NA,315,Ventura,Forest,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,RCRC1,13,1,1,0,0.07697736,0.04529327,7.843137,2.553082,1.468257,20.843137,3.63005936,2.5135502699999996,1998-05-07T07:00:00Z,0.59121281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2001-04-14T07:00:00Z,1.09510829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2002-03-25T08:00:00Z,0.90997748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2004-04-12T07:00:00Z,0.78847337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2005-04-26T07:00:00Z,0.52868131,NA,NA,NA,NA,5.113,0.61,NA,NA,NA,NA,NA,NA,NA,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2007-04-05T07:00:00Z,0.89923328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,14,NA
315RIN,Rincon Creek at Bates Road,34.37686498,-119.476931,17596161,315,Ventura,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315RIN,7,9,3,16,1.25541126,0.49671224,0,0,3.20734188,23,10.25541126,6.70405412,2008-04-08T07:00:00Z,0.89661398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,45,16,2.1
315TCI,Tecolote Creek @ Bacara Resort access Road,34.43402,-119.91577,17595353,315,Santa Barbara,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,315TCI,1,20,7,23,4.12192588,1.45936374,42.09809264,13.26636647,5.2207364,66.09809264,37.38829235,13.68010014,2001-04-21T07:00:00Z,0.96517433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315TCI,Tecolote Creek @ Bacara Resort access Road,34.43402,-119.91577,17595353,315,Santa Barbara,Urban,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,315TCI,1,20,7,23,4.12192588,1.45936374,42.09809264,13.26636647,5.2207364,66.09809264,37.38829235,13.68010014,2002-03-23T08:00:00Z,0.91231262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401VCPJCL,Padre Juan Canyon Lower,34.31966,-119.39087,17586954,401,Ventura,Urban,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401VCPJCL,6,1,1,20,2.25419664,2.05240175,0,0,0.58951965,26,3.25419664,3.6419214,2006-06-07T07:00:00Z,0.33682789,NA,NA,NA,NA,2.829,0.154,NA,NA,NA,NA,1,62,10,3
401VCSAUU,Los Sauces Upper,34.35098,-119.41948,17586906,401,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401VCSAUU,0,2,4,4,0.54069437,0.38339503,0,0,4.08514014,4,2.54069437,8.4685351699999991,2006-06-08T07:00:00Z,0.69527009,NA,NA,NA,NA,2.918,0.0856,NA,NA,NA,NA,0,32,15,1.4
402BA0031,Ventura River Random Site 31,34.44652,-119.29227,17586626,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,5,4,0,0,0.63890883,0.04748891,4.03587444,7.35104092,1.76314209,9.03587444,11.98994975,1.810631,2008-05-28T07:00:00Z,NA,1.16437557192788,1.11611533623946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402BA0079,San Antonio Creek Random Site 79,34.41183,-119.27418,17586810,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402BA0079,15,3,7,2,5.37127061,2.50501589,19.64956195,23.28186064,10.99907737,36.64956195,31.65313125,20.50409326,2008-05-28T07:00:00Z,0.80420003,0.743169652308018,0.749747229688168,4.47,0.657,1.5408,NA,NA,NA,NA,NA,0,30,NA,0.6
402BA0095,North Fork Santa Ana Creek Random Site 95,34.46328,-119.34566,17586570,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402BA0095,0,0,0,0,0,0,0,1.039894,1.039894,0,1.039894,1.039894,2008-05-29T07:00:00Z,1.22045039,1.01216075636276,0.935716590736699,2.02,0,0,NA,NA,NA,NA,NA,0,10,18,3.9
402BA0095,North Fork Santa Ana Creek Random Site 95,34.46328,-119.34566,17586570,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402BA0095,0,0,0,0,0,0,0,1.039894,1.039894,0,1.039894,1.039894,2021-06-21T07:00:00Z,1.20235268,NA,0.955280799094424,NA,NA,0,NA,NA,6.74,749,17.7,NA,NA,NA,NA
402BA0143,Ventura River Random Site 143,34.36483,-119.31057,17587720,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,Hard,Soft,Soft,Soft bottom-1 hard side,402BA0143,0,4,3,16,12.08362049,2.27328487,19.97439181,19.6186538,7.83009655,35.97439181,35.702274290000005,13.10338142,2008-05-21T07:00:00Z,0.66458205,0.935373602850105,0.919901789513866,0,1.6,0.3769,NA,NA,NA,NA,NA,0,23,NA,0.4
402BA0143,Ventura River Random Site 143,34.36483,-119.31057,17587720,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,Hard,Soft,Soft,Soft bottom-1 hard side,402BA0143,0,4,3,16,12.08362049,2.27328487,19.97439181,19.6186538,7.83009655,35.97439181,35.702274290000005,13.10338142,2021-05-19T07:00:00Z,0.88615198,0.855150091887529,0.771489932482917,NA,NA,1.1,NA,NA,12.02,1097,17.9,NA,NA,NA,NA
402BA0287,Matilija Creek Random Site 287,34.50284,-119.36644,17585802,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402BA0287,0,0,0,0,0.00202212,0.0022438,2.010376,0.1880573,0.3687305,2.010376,0.19007942,0.3709743,2008-06-09T07:00:00Z,1.06422184,1.21637532947679,1.14670722274686,3.39,0.271,0,NA,NA,NA,NA,NA,0,0,18,2.7
402BA0335,Ventura River Random Site 335,34.37965,-119.30751,17586838,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402BA0335,0,7,2,2,18.48129127,2.02287547,9.38864629,22.54585473,5.65524148,11.38864629,48.027146,9.67811695,2008-05-27T07:00:00Z,0.8579855,0.577781130546051,0.576743435369945,4.475,1.0785,0.80855,0.01286666666666666,NA,NA,NA,NA,2,18,NA,0.1
402M00002,Ventura River S of Shell Road,34.31063,-119.29916,17586972,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00002,0,5,3,28,9.532741,1.981977,24.41498,11.46538,6.745756,52.41498,25.998121,11.727733,2015-08-13T07:00:00Z,0.70665225,0.7734942122653,0.629549187547452,NA,NA,1.2,0.36,2,3.9,1806,20.5,0,44,NA,0.1
402M00005,Matilija Ck u/s Blue Heron Ranch,34.51364,-119.40097,17585758,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00005,0,0,0,0,0,0.00275308,0,0.00921291,0.2436473,0,0.00921291,0.24640038,2015-06-11T07:00:00Z,0.92878879,0.92032494169543,0.916640614132496,NA,NA,0,0.005,19,8.46,1210,15.9,0,16,19,4.8
402M00009,Coyote Ck u/s stream gauge,34.41824,-119.37505,17586774,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,0,0,0,0,0,0,0.2824859,1.056205,0.7554651,0.2824859,1.056205,0.7554651,2015-06-29T07:00:00Z,NA,0.955709346862757,1.02815910224468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402M00015,VR near Friends Packing House,34.47484,-119.29151,948070367,402,Ventura,Ag,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00015,15,1,0,1,0.15526611,0.02870737,15.42401821,5.15828517,1.6250253,31.42401821,6.31355128,1.65373267,2016-06-06T07:00:00Z,0.70443282,0.710538559889757,0.759035759846047,NA,NA,0.28,NA,60,5.58,1334,16.9,0,15,16,1
402M00029,VR near Foster Park,34.35798,-119.31172,17587720,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00029,1,2,3,6,8.3948721,2.26629839,27.15686275,15.09422816,7.8330752,34.15686275,25.48910026,13.09937359,2016-06-06T07:00:00Z,0.35121727,0.648337432818808,0.545551478307372,NA,NA,0.58,0.017,50,7.43,1260,19.6,4,26,NA,0.8
402M00030,,34.43881,-119.29959,17586664,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00030,5,7,0,18,1.55983635,0.09643723,42.32209738,13.33958404,2.11621137,65.32209738,21.89942039,2.2126485999999996,2017-04-19T07:00:00Z,0.63268103,1.01497880050614,1.08541582166061,NA,NA,2.1,0.005,82,12.95,987,21.4,0,7,19,3
402M00042,,34.46039,-119.28891,17586550,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00042,13,2,0,5,0.33054109,0.04070518,36.51226158,6.40253566,1.72552542,54.51226158,8.73307675,1.7662306,2017-04-19T07:00:00Z,0.66971245,1.09155942164381,1.08166546665485,NA,NA,0,0.0075,27,10.42,1024,15.4,0,17,19,3.1
402M00043,Matilija Creek below hot springs,34.50161,-119.34749,17585818,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,0,0,0,0,0.00453217,0.00284929,2.180685,0.3059213,0.3761059,2.180685,0.31045347,0.37895519,2016-06-22T07:00:00Z,NA,0.863730771077191,0.920540062742959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402M00046,,34.42402,-119.30011,17586744,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00046,15,7,1,8,2.28214205,0.16643658,36.30136986,15.41010771,2.53654509,59.30136986,24.692249760000003,3.70298167,2017-04-26T07:00:00Z,0.75205434,0.804129019257651,0.874349331273066,NA,NA,0.67,NA,68,13.2,942,20.4,1,2,15,2.4
402M00058,,34.44552,-119.29586,17586634,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00058,5,2,2,3,0.825637,0.825637,18.857143,7.458718,7.458718,26.857143,10.284355,10.284355,2019-06-10T07:00:00Z,0.7503205,1.24979563374508,1.30097464714252,NA,NA,0,NA,70,7.2,925,27.9,0,33,14,1
402M00066,,34.29325,-119.30742,17586992,402,Ventura,Urban,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00066,0,1,3,10,10.457042,2.14598,8.677338,13.576536,6.840788,18.677338,25.033578,11.986768,2018-07-23T07:00:00Z,0.76573284,NA,NA,NA,NA,0.99,0.33,30,8.92,1731,23.7,0,56,NA,1.1
402M00082,,34.29004,-119.30801,17586992,402,Ventura,Urban,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00082,0,0,3,26,11.774931,2.182584,8.530319,13.860862,6.840297,34.530319,25.635793,12.022881,2018-07-23T07:00:00Z,0.44131737,NA,NA,NA,NA,1,0.36,0,6.21,1736,22.2,0,75,NA,NA
402M00090,,34.4462,-119.29046,17586682,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00090,6,1,0,3,0.84009763,0.09926678,0,0,0.10197406,9,1.84009763,0.20124084,2020-06-04T07:00:00Z,0.90291725,0.69714462506961,0.722957803969277,NA,NA,0,NA,NA,7.53,964,23.6,NA,NA,NA,NA
402M00094,,34.4411,-119.29949,17586650,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00094,0,0,0,1,0.3960396,0.3960396,0,0,0.18637158,1,0.3960396,0.58241118,2020-06-04T07:00:00Z,0.95077943,0.814156165895572,0.777630834978374,NA,NA,0,NA,NA,8.68,959,20.3,NA,NA,NA,NA
402M00110,,34.42735,-119.30364,17586760,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,Soft,Hard,Soft,Soft bottom-1 hard side,402M00110,18,5,5,5,1.297276,1.291091,26.235741,10.098793,10.050651,49.235741,16.396069,16.341742,2019-06-10T07:00:00Z,0.85778013,0.981814854201999,0.920960812438421,NA,NA,0,NA,71,8.41,923,23.2,0,43,14,0.8
402M00114,,34.41665,-119.37011,17586774,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00114,0,0,0,0,0,0,1.011804,0.915913,0.79943,1.011804,0.915913,0.79943,2018-06-14T07:00:00Z,0.8413781,NA,NA,NA,NA,0,NA,24,9.56,775,17.4,0,36,20,1.6
402M00127,,34.42503,-119.26342,17586736,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00127,1,6,7,2,13.362237,3.308967,30.681818,35.010717,12.255395,33.681818,54.372954,22.564362,2019-06-10T07:00:00Z,0.66580263,0.848412062472189,0.79824557300951,NA,NA,0.24,0.011,80,8.75,1368,16.9,0,13,16,1.5
402M00130,,34.30178,-119.30314,17586974,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402M00130,3,4,1,47,15.84631647,2.19170725,0,0,1.16889988,50,19.84631647,4.36060713,2020-06-18T07:00:00Z,0.89128607,0.431396279816151,0.423543315088265,NA,NA,1.1,0.11,NA,8.99,1271,19.4,NA,NA,NA,NA
402M00138,,34.45289,-119.28781,17586616,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,6,0.96818811,0.84495708,0,0,1.52896996,15,2.96818811,4.37392704,2021-05-20T07:00:00Z,NA,0.946929495490909,1.02482451149967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402M00157,,34.37646,-119.30793,17586848,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,12.41668254,2.25890915,0,0,1.33031752,3,13.41668254,4.58922667,2021-05-19T07:00:00Z,NA,0.568793683194191,0.514205447260306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,34.5028,-119.3573,17585808,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402MJCMHS,0,0,0,0,0.004111,0.00217357,1.578354,0.24049332,0.35646491,1.578354,0.24460432,0.35863848000000004,2014-04-22T07:00:00Z,1.08089004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402MTCUNF,"Matilija Creek, Upper NF ~0.7mi above conflence",34.5175,-119.3792,17585756,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402MTCUNF,0,0,0,0,0,0,0,0,0,0,0,0,2012-06-05T07:00:00Z,1.13582404,1.16276731991206,1.13847664534075,38.6,2.72,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA
402PS0048,Matilija Creek,34.53077,-119.40085,17585648,402,Ventura,Forest,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402PS0048,0,0,0,0,0,0.00173013,0,0.01565239,0.35640755,0,0.01565239,0.35813768,2008-05-21T07:00:00Z,1.00527354,0.951742238265853,0.930972742776416,9.79,1.24,0.6004,NA,NA,NA,NA,NA,0,7,20,5.1
402S09503,Matilija creek ~1.6mi above Rattlesnake Cyn. Cr.,34.49756745,-119.3391315,17587578,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402S09503,0,0,0,0,0.01629505,0.0056237,4.96277916,0.49971484,0.4084215,4.96277916,0.51600989,0.4140452,2012-06-04T07:00:00Z,0.95178261,0.997728477694051,1.05750877463056,NA,NA,0,0.0069,9,7.54,1001,18.9,8,3,12,3
402SNPMCR,,34.50509,-119.37741,17585800,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402SNPMCR,0,0,0,0,0.00191472,0.00155086,1.40515223,0.16466579,0.33886214,1.40515223,0.16658051,0.34041299999999997,2014-05-28T07:00:00Z,0.89965946,0.528574230141311,0.663069011988387,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
402SNPMCR,,34.50509,-119.37741,17585800,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402SNPMCR,0,0,0,0,0.00191472,0.00155086,1.40515223,0.16466579,0.33886214,1.40515223,0.16658051,0.34041299999999997,2014-06-18T07:00:00Z,0.98621364,0.755383911861655,0.766294443205816,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
402SNPMCR,,34.50509,-119.37741,17585800,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402SNPMCR,0,0,0,0,0.00191472,0.00155086,1.40515223,0.16466579,0.33886214,1.40515223,0.16658051,0.34041299999999997,2014-07-08T07:00:00Z,1.02523747,0.64041939739524,0.757623713273696,NA,NA,0,0.0075,NA,NA,NA,NA,NA,NA,NA,NA
402SNPMCR,,34.50509,-119.37741,17585800,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402SNPMCR,0,0,0,0,0.00191472,0.00155086,1.40515223,0.16466579,0.33886214,1.40515223,0.16658051,0.34041299999999997,2014-07-29T07:00:00Z,0.88442021,0.770923055941844,0.824842190194616,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
402SNPMCR,,34.50509,-119.37741,17585800,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402SNPMCR,0,0,0,0,0.00191472,0.00155086,1.40515223,0.16466579,0.33886214,1.40515223,0.16658051,0.34041299999999997,2018-05-08T07:00:00Z,0.6098238,0.505357369645461,0.481923544641199,0.061,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402WE0536,Matilija Creek 1.7 miles upstream from Upper North Fork Matilija Creek.,34.5196,-119.40537,17585714,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402WE0536,0,0,0,0,0,0.00322435,0,0.03085679,0.3901464,0,0.03085679,0.39337075,2000-06-14T07:00:00Z,1.18887539,NA,NA,9.09,4.545000000000001,0.063,0.004,NA,NA,NA,NA,NA,NA,NA,NA
402WE0803,Coyote Creek Below Confluence of West Fork,34.42131,-119.3806,17586740,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402WE0803,0,0,0,0,0,0,1.866475,1.290209,0.9437001,1.866475,1.290209,0.9437001,2001-06-12T07:00:00Z,1.01464196,NA,NA,3.03,1.7420000000000002,0.089,0.002,NA,NA,NA,NA,NA,NA,NA,NA
402WER001,Matilija Creek NF ~0.75mi below Bear Creek,34.50528,-119.27806,17585796,402,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,402WER001,0,0,0,0,0.00324359,0.00300282,8.08202654,4.02205644,4.12888115,8.08202654,4.02530003,4.13188397,2003-06-04T07:00:00Z,1.08676844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403BA0015,Santa Clara Watershed Unknown River Random Site 15,34.5312,-119.18421,17568137,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403BA0015,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-19T07:00:00Z,1.00383163,1.1750463561638,1.12700997660424,17.17,2.659,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2008-05-20T07:00:00Z,0.8271277,0.906795218995739,0.91060862672092,4.47,0.231,0,NA,NA,NA,NA,NA,0,65,NA,0.8
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2014-06-18T07:00:00Z,0.93281833,0.94053886862252,1.03193115452219,40.9,4.2299999999999995,0.0678,NA,NA,NA,NA,NA,NA,NA,NA,NA
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2015-07-13T07:00:00Z,0.76062723,0.900579303479017,0.954492463536067,NA,NA,0,NA,4,7.73,2496,16.7,0,59,20,1
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2016-06-28T07:00:00Z,0.67764899,1.11122471621666,1.21374176223033,NA,NA,0,0.018,52,4.2,2693,17.5,0,46,20,NA
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2016-06-28T07:00:00Z,0.67764899,1.11122471621666,1.21374176223033,NA,NA,0,0.018,52,4.2,2693,17.5,0,46,20,NA
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2017-06-13T07:00:00Z,0.90141876,1.17263726579384,1.20020043836454,NA,NA,0,0.01,39,8.69,2046,11.6,0,18,20,1.1
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2018-06-26T07:00:00Z,0.80656712,NA,NA,NA,NA,0.26,0.019,19,2.84,2828,15.1,0,45,20,1.1
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2019-06-18T07:00:00Z,0.99880951,1.01510124375676,1.01945044885162,NA,NA,0.86,NA,12,8.23,1760,19,0,38,NA,0.6
403BA0027,Piru Creek Random Site 27,34.66254,-119.05249,17567373,403,Ventura,Other,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0027,0,0,0,0,0.00472277,0.00114557,3.35474661,1.29403986,0.60371393,3.35474661,1.29876263,0.6048595,2020-06-03T07:00:00Z,0.97602797,1.0570398081007,1.03227720769961,NA,NA,0,NA,NA,8.08,1622,17.1,NA,NA,NA,NA
403BA0047,Santa Clara River Random Site 47,34.27084,-119.1524,17573691,403,Ventura,Urban,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0047,11,45,3,60,19.81083845,3.39965381,12.88888889,11.81346772,4.82009513,83.88888889,76.62430617000001,11.21974894,2008-05-15T07:00:00Z,0.27777799,0.79275472415558,0.643187729695877,9.67,1.425,26.411,0.0336,NA,NA,NA,NA,0,51,NA,0.3
403BA0047,Santa Clara River Random Site 47,34.27084,-119.1524,17573691,403,Ventura,Urban,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,403BA0047,11,45,3,60,19.81083845,3.39965381,12.88888889,11.81346772,4.82009513,83.88888889,76.62430617000001,11.21974894,2019-05-15T07:00:00Z,0.62530625,0.520925727919803,0.452599051128286,NA,NA,1.1,0.016,61,8.67,1514,18.4,0,35,NA,0.1
