masterid,stationcode,latitude,longitude
SMC42038,SMC42038,33.65212,-117.77922
SMC42039,SMC42039,33.44545,-116.80949
SMC42040,SMC42040,34.23515,-117.40274
SMC42041,SMC42041,33.11901,-117.28732
SMC42042,SMC42042,34.63321,-118.98837
SMC42043,SMC42043,33.71247,-117.06373
SMC42044,SMC42044,33.71759,-117.99087
SMC42045,SMC42045,34.4398,-119.3343
SMC42046,SMC42046,34.0923,-117.81045
SMC42047,SMC42047,33.88943,-117.02591
SMC42048,SMC42048,34.46084,-119.60747
SMC42049,SMC42049,33.32487,-117.49383
SMC42050,SMC42050,34.14173,-117.56316
SMC42051,SMC42051,33.71697,-117.61552
SMC42052,SMC42052,34.6619,-118.90547
SMC42053,SMC42053,33.56613,-117.12639
SMC42054,SMC42054,34.47399,-119.03024
SMC42055,SMC42055,33.58975,-116.57213
SMC42056,SMC42056,34.48689,-119.83936
SMC42057,SMC42057,32.7686,-116.70624
SMC42058,SMC42058,34.11547,-118.59279
SMC42059,SMC42059,32.76649,-116.95582
SMC42060,SMC42060,34.34837,-117.84398
SMC42061,SMC42061,33.90121,-117.4671
SMC42062,SMC42062,34.40794,-119.013
SMC42063,SMC42063,33.20885,-116.5624
SMC42064,SMC42064,33.76949,-117.66566
SMC42065,SMC42065,33.34286,-116.90579
SMC42066,SMC42066,34.13741,-116.76495
SMC42067,SMC42067,32.99323,-116.75161
SMC42068,SMC42068,34.35601,-118.56781
SMC42069,SMC42069,34.04619,-118.77833
SMC42070,SMC42070,34.27361,-117.80351
SMC42071,SMC42071,33.46009,-116.75608
SMC42072,SMC42072,32.89028,-118.48099
SMC42073,SMC42073,33.41392,-116.85172
SMC42074,SMC42074,34.24993,-117.38421
SMC42075,SMC42075,33.19901,-117.34205
SMC42076,SMC42076,34.69721,-119.02774
SMC42077,SMC42077,33.71861,-117.34105
SMC42078,SMC42078,34.37641,-119.23108
SMC42079,SMC42079,33.81171,-116.71984
SMC42080,SMC42080,34.44948,-119.52213
SMC42081,SMC42081,33.48989,-117.56234
SMC42082,SMC42082,32.89857,-116.91561
SMC42083,SMC42083,34.14537,-117.357
SMC42084,SMC42084,34.13236,-118.75455
SMC42085,SMC42085,33.63652,-117.5351
SMC42086,SMC42086,34.58398,-119.2912
SMC42087,SMC42087,33.61869,-117.07439
SMC42088,SMC42088,34.50876,-119.01164
SMC42089,SMC42089,32.64793,-116.44528
SMC42090,SMC42090,34.40857,-119.71512
SMC42091,SMC42091,32.62386,-116.68888
SMC42092,SMC42092,34.23912,-118.5709
SMC42093,SMC42093,34.01505,-119.8006
SMC42094,SMC42094,34.45665,-118.15164
SMC42095,SMC42095,33.82778,-117.40047
SMC42096,SMC42096,34.00296,-118.04818
SMC42097,SMC42097,34.35765,-119.03658
SMC42098,SMC42098,34.68387,-118.46944
SMC42099,SMC42099,33.24274,-116.75677
SMC42100,SMC42100,33.69375,-117.84415
SMC42101,SMC42101,33.49235,-116.9572
SMC42102,SMC42102,34.16085,-116.7986
SMC42103,SMC42103,33.28956,-117.44236
SMC42104,SMC42104,32.80885,-116.73314
SMC42105,SMC42105,34.77015,-118.84022
SMC42106,SMC42106,34.47452,-118.70226
SMC42107,SMC42107,33.53051,-117.64773
SMC42108,SMC42108,34.24139,-117.91939
SMC42109,SMC42109,33.30872,-116.62693
SMC42110,SMC42110,33.81376,-116.88346
SMC42111,SMC42111,34.61485,-120.59326
SMC42112,SMC42112,34.23312,-118.92099
SMC42113,SMC42113,33.45255,-117.48482
SMC42114,SMC42114,34.16166,-117.52581
SMC42115,SMC42115,33.04066,-117.14138
SMC42116,SMC42116,34.68569,-119.05574
SMC42117,SMC42117,33.58481,-117.33684
SMC42118,SMC42118,34.34806,-119.25673
SMC42119,SMC42119,33.66373,-116.70538
SMC42120,SMC42120,34.51516,-119.94912
SMC42121,SMC42121,32.80633,-116.80081
SMC42122,SMC42122,34.29566,-118.81003
SMC42123,SMC42123,33.55112,-117.50702
SMC42124,SMC42124,34.63576,-119.34119
SMC42125,SMC42125,33.90204,-117.62209
SMC42126,SMC42126,34.43199,-118.91896
SMC42127,SMC42127,32.76048,-116.38214
SMC42128,SMC42128,34.27423,-118.39275
SMC42129,SMC42129,32.6165,-116.74324
SMC42130,SMC42130,34.38824,-118.72004
SMC42131,SMC42131,34.03692,-119.72374
SMC42132,SMC42132,34.49782,-118.18378
SMC42133,SMC42133,33.85075,-118.0544
SMC42134,SMC42134,34.57336,-118.40422
SMC42135,SMC42135,33.13069,-116.7667
SMC42136,SMC42136,33.5975,-117.84354
SMC42137,SMC42137,33.32881,-117.05229
SMC42138,SMC42138,32.8984,-116.47969
SMC42139,SMC42139,34.16762,-116.99711
SMC42140,SMC42140,34.21878,-118.32989
SMC42141,SMC42141,32.72359,-116.58191
SMC42142,SMC42142,34.32894,-118.71635
SMC42143,SMC42143,34.01505,-119.68497
SMC42144,SMC42144,34.33189,-118.18427
SMC42145,SMC42145,33.16806,-116.68374
SMC42146,SMC42146,33.60954,-117.65008
SMC42147,SMC42147,33.44346,-116.92491
SMC42148,SMC42148,34.1763,-117.4027
SMC42149,SMC42149,33.19451,-117.19994
SMC42150,SMC42150,34.57536,-119.06821
SMC42151,SMC42151,33.39727,-118.43579
SMC42152,SMC42152,34.11993,-117.76711
SMC42153,SMC42153,33.86249,-116.95816
SMC42154,SMC42154,34.42967,-119.5445
SMC42155,SMC42155,33.29577,-117.41813
SMC42156,SMC42156,34.25225,-117.55167
SMC42157,SMC42157,33.70743,-117.54744
SMC42158,SMC42158,34.5928,-118.93163
SMC42159,SMC42159,33.61659,-117.17546
SMC42160,SMC42160,34.30416,-119.30138
SMC42161,SMC42161,33.58877,-116.69089
SMC42162,SMC42162,34.50497,-119.88054
SMC42163,SMC42163,32.69042,-116.66295
SMC42164,SMC42164,34.11994,-118.59668
SMC42165,SMC42165,33.6087,-117.43957
SMC42166,SMC42166,32.6971,-117.0474
SMC42167,SMC42167,34.57996,-119.1723
SMC42168,SMC42168,34.37051,-117.74353
SMC42169,SMC42169,33.9159,-117.55835
SMC42170,SMC42170,34.51628,-118.8891
SMC42171,SMC42171,33.05548,-116.69321
SMC42172,SMC42172,33.76125,-117.73841
SMC42173,SMC42173,33.37113,-116.81999
SMC42174,SMC42174,34.22939,-116.90788
SMC42175,SMC42175,33.00561,-116.6705
SMC42176,SMC42176,34.31402,-118.64939
SMC42177,SMC42177,33.88532,-118.33485
SMC42178,SMC42178,34.4121,-118.14909
SMC42179,SMC42179,33.31733,-116.56295
SMC42180,SMC42180,33.65321,-117.74417
SMC42181,SMC42181,33.48651,-116.81132
SMC42182,SMC42182,34.21399,-117.34662
SMC42183,SMC42183,33.21074,-117.23183
SMC42184,SMC42184,34.5599,-119.00555
SMC42185,SMC42185,33.70161,-117.14482
SMC42186,SMC42186,33.79928,-118.01595
SMC42187,SMC42187,34.41145,-119.14463
SMC42188,SMC42188,34.14845,-117.89881
SMC42189,SMC42189,33.84573,-116.9932
SMC42190,SMC42190,34.46956,-119.62357
SMC42191,SMC42191,33.35603,-117.37168
SMC42192,SMC42192,32.94531,-116.86298
SMC42193,SMC42193,34.09419,-117.50432
SMC42194,SMC42194,34.06115,-118.67611
SMC42195,SMC42195,33.66731,-117.57526
SMC42196,SMC42196,34.60474,-118.85644
SMC42197,SMC42197,33.54451,-117.10769
SMC42198,SMC42198,34.5164,-119.07733
SMC42199,SMC42199,32.61992,-116.3219
SMC42200,SMC42200,34.46398,-119.7314
SMC42201,SMC42201,32.59134,-116.52522
SMC42202,SMC42202,34.10423,-118.66096
SMC42203,SMC42203,33.25285,-119.51708000000001
SMC42204,SMC42204,34.33601,-117.78235
SMC42205,SMC42205,33.8695,-117.43247
SMC42206,SMC42206,34.38688,-119.01606
SMC42207,SMC42207,33.21271,-116.59897
SMC42208,SMC42208,33.77472,-117.71021
SMC42209,SMC42209,33.29453,-116.83799
SMC42210,SMC42210,34.10172,-116.85955
SMC42211,SMC42211,33.01284,-116.76512
SMC42212,SMC42212,34.31731,-118.55947
SMC42213,SMC42213,34.05434,-118.72314
SMC42214,SMC42214,34.23698,-117.82737
SMC42215,SMC42215,33.41837,-116.66665
SMC42216,SMC42216,32.83783,-118.3991
SMC42217,SMC42217,33.47125,-117.4223
SMC42218,SMC42218,34.18545,-117.56845
SMC42219,SMC42219,33.2862,-117.24882
SMC42220,SMC42220,34.71139,-118.99068
SMC42221,SMC42221,33.70706,-117.29857
SMC42222,SMC42222,34.36862,-119.17643
SMC42223,SMC42223,33.65586,-116.60657
SMC42224,SMC42224,34.44352,-119.44042
SMC42225,SMC42225,33.51943,-117.50744
SMC42226,SMC42226,32.8866,-116.82773
SMC42227,SMC42227,34.33509,-117.60512
SMC42228,SMC42228,34.12174,-118.78096
SMC42229,SMC42229,33.61689,-117.56234
SMC42230,SMC42230,34.60916,-119.31482
SMC42231,SMC42231,33.81676,-117.5459
SMC42232,SMC42232,34.54211,-119.03064
SMC42233,SMC42233,32.76648,-116.49163
SMC42234,SMC42234,34.15599,-118.29114
SMC42235,SMC42235,32.61115,-116.65589
SMC42236,SMC42236,34.29423,-118.5319
SMC42237,SMC42237,34.0225,-119.84698
SMC42238,SMC42238,34.48912,-118.08211
SMC42239,SMC42239,34.00907,-117.40307
SMC42240,SMC42240,34.03394,-118.03742
SMC42241,SMC42241,34.32398,-119.08485
SMC42242,SMC42242,34.59104,-118.34266
SMC42243,SMC42243,33.2313,-116.71927
SMC42244,SMC42244,33.73715,-117.91284
SMC42245,SMC42245,33.52485,-116.94419
SMC42246,SMC42246,34.2383,-116.80214
SMC42247,SMC42247,33.22717,-117.08364
SMC42248,SMC42248,32.89339,-116.75206
SMC42249,SMC42249,34.7583,-118.8364
SMC42250,SMC42250,34.45822,-118.79927
SMC42251,SMC42251,33.45769,-118.54933
SMC42252,R5BIO-318,34.27206,-117.89284
SMC42252,SMC42252,34.27206,-117.89284
SMC42253,SMC42253,33.28486,-116.64153
SMC42254,SMC42254,33.78971,-116.85726
SMC42255,SMC42255,34.56135,-120.57774
SMC42256,SMC42256,34.24442,-118.88426
SMC42257,SMC42257,33.52876,-117.41872
SMC42258,SMC42258,34.17752,-117.48843
SMC42259,SMC42259,33.04338,-117.15887
SMC42260,SMC42260,34.73716,-119.08067
SMC42261,SMC42261,33.64831,-117.20681
SMC42262,SMC42262,34.27721,-119.2233
SMC42263,SMC42263,33.70868,-116.74308
SMC42264,SMC42264,34.44636,-119.9383
SMC42265,SMC42265,32.80517,-116.84289
SMC42266,SMC42266,34.29929,-118.68556
SMC42267,SMC42267,33.63962,-117.58783
SMC42268,SMC42268,34.77779,-119.15649
SMC42269,SMC42269,33.85414,-117.5672
SMC42270,SMC42270,34.46148,-118.94259
SMC42271,SMC42271,32.82156,-116.49005
SMC42272,SMC42272,34.11548,-118.46809
SMC42273,SMC42273,32.58284,-116.67053
SMC42274,SMC42274,34.40043,-118.71288
SMC42275,SMC42275,34.03005,-119.71866
SMC42276,SMC42276,34.32812,-118.00196
SMC42277,SMC42277,33.66403,-117.89635
SMC42278,SMC42278,34.5852,-118.39436
SMC42279,SMC42279,33.09598,-116.6324
SMC42280,SMC42280,33.72094,-117.74365
SMC42281,SMC42281,33.32625,-116.98954
SMC42282,SMC42282,32.6036,-117.10403
SMC42283,SMC42283,34.17055,-116.9393
SMC42284,SMC42284,34.29178,-118.28322
SMC42285,SMC42285,32.77304,-116.59346
SMC42286,SMC42286,34.35091,-118.80922
SMC42287,SMC42287,34.04447,-118.87149
SMC42288,SMC42288,34.33666,-118.10809
SMC42289,SMC42289,33.16911,-116.76798
SMC42290,SMC42290,33.55261,-117.76559
SMC42291,SMC42291,33.50038,-116.85977
SMC42292,SMC42292,34.19704,-117.4387
SMC42293,SMC42293,33.04545,-117.24745
SMC42294,SMC42294,34.57983,-119.10403
SMC42295,SMC42295,33.35803,-118.45514
SMC42296,SMC42296,34.14987,-117.74648
SMC42297,SMC42297,33.87859,-116.91272
SMC42298,SMC42298,34.39534,-119.45449
SMC42299,SMC42299,33.30437,-117.37142
SMC42300,SMC42300,34.15217,-117.49166
SMC42301,SMC42301,33.69234,-117.51262
SMC42302,SMC42302,34.57932,-118.93714
SMC42303,SMC42303,33.63518,-117.18109
SMC42304,SMC42304,34.17101,-119.16828
SMC42305,SMC42305,33.60457,-116.73836
SMC42306,SMC42306,34.50713,-119.82284
SMC42307,SMC42307,32.77565,-116.75382
SMC42308,SMC42308,34.10665,-118.5677
SMC42309,SMC42309,33.655,-117.43952
SMC42310,SMC42310,32.67363,-116.9629
SMC42311,SMC42311,34.60347,-119.14385
SMC42312,SMC42312,34.32834,-117.7461
SMC42313,SMC42313,33.8206,-117.44503
SMC42314,SMC42314,34.46503,-118.81408
SMC42315,SMC42315,33.07383,-116.67796
SMC42316,SMC42316,33.7494,-117.75582
SMC42317,SMC42317,33.39767,-116.7965
SMC42318,SMC42318,34.23188,-116.92668
SMC42319,SMC42319,32.97302,-116.64559
SMC42320,SMC42320,34.33488,-118.64928
SMC42321,SMC42321,33.78012,-118.34795
SMC42322,SMC42322,34.39131,-118.07747
SMC42323,SMC42323,33.47969,-116.68977
SMC42324,SMC42324,32.82744,-118.39403
SMC42325,SMC42325,33.43263,-116.90467
SMC42326,SMC42326,34.20901,-117.37654
SMC42327,SMC42327,33.28258,-117.32551
SMC42328,SMC42328,34.60352,-118.99964
SMC42329,SMC42329,33.78186,-117.26293
SMC42330,SMC42330,33.69416,-118.04463
SMC42331,SMC42331,34.39224,-119.15836
SMC42332,SMC42332,34.1152,-117.90976
SMC42333,SMC42333,33.79782,-116.91027
SMC42334,SMC42334,34.48126,-119.66335
SMC42335,SMC42335,33.36054,-117.43927
SMC42336,SMC42336,32.91842,-116.92199
SMC42337,SMC42337,34.0372,-117.51614
SMC42338,SMC42338,34.17841,-118.70142
SMC42339,SMC42339,33.67084,-117.60282
SMC42340,SMC42340,34.56718,-118.85874
SMC42341,SMC42341,33.56604,-117.05964
SMC42342,SMC42342,34.54347,-119.06617
SMC42343,SMC42343,32.6201,-116.43223
SMC42344,SMC42344,34.48804,-119.75714
SMC42345,SMC42345,32.63765,-116.61503
SMC42346,SMC42346,34.17853,-118.56824
SMC42347,SMC42347,33.97052,-120.00065
SMC42348,SMC42348,34.31123,-117.82364
SMC42349,SMC42349,33.88925,-117.34881
SMC42350,SMC42350,34.30783,-119.02436
SMC42351,SMC42351,33.1102,-116.62381
SMC42352,SMC42352,33.69425,-117.88125
SMC42353,SMC42353,33.45499,-117.02133
SMC42354,SMC42354,34.15204,-116.85996
SMC42355,SMC42355,33.2038,-117.39116
SMC42356,SMC42356,32.77962,-116.68877
SMC42357,SMC42357,34.71906,-118.83111
SMC42358,SMC42358,34.41704,-118.65613
SMC42359,SMC42359,34.05006,-118.56288
SMC42360,SMC42360,34.22546,-117.84488
SMC42361,SMC42361,33.36678,-116.72596
SMC42362,SMC42362,32.87806,-118.4476
SMC42363,SMC42363,33.50171,-117.45086
SMC42364,SMC42364,34.21161,-117.61552
SMC42365,SMC42365,33.27891,-117.22228
SMC42366,SMC42366,34.75707,-118.97151
SMC42367,SMC42367,33.75943,-117.31125
SMC42368,SMC42368,34.33679,-119.15757
SMC42369,SMC42369,33.69503,-116.67112
SMC42370,SMC42370,34.49386,-119.41245
SMC42371,SMC42371,32.84685,-116.80437
SMC42372,SMC42372,34.20189,-118.71801
SMC42373,SMC42373,33.57723,-117.53084
SMC42374,SMC42374,34.59641,-119.35526
SMC42375,SMC42375,33.84353,-117.51035
SMC42376,SMC42376,34.47482,-119.08982
SMC42377,SMC42377,32.65002,-116.37086
SMC42378,SMC42378,34.21008,-118.45576
SMC42379,SMC42379,32.56692,-116.78234
SMC42380,SMC42380,34.27829,-118.62966
SMC42381,SMC42381,34.05238,-119.80512
SMC42382,SMC42382,34.46364,-118.07018
SMC42383,SMC42383,33.91137,-117.36719
SMC42384,SMC42384,33.8774,-117.99331
SMC42385,SMC42385,34.38379,-119.0366
SMC42386,SMC42386,34.57081,-118.44416
SMC42387,SMC42387,33.22001,-116.67738
SMC42388,SMC42388,33.57255,-117.70495
SMC42389,SMC42389,33.4961,-117.02155
SMC42390,SMC42390,34.23434,-116.83658
SMC42391,SMC42391,33.16441,-117.08465
SMC42392,SMC42392,34.62942,-119.0507
SMC42393,SMC42393,33.32724,-118.38508
SMC42394,SMC42394,34.20322,-117.92122
SMC42395,SMC42395,33.37299,-116.61791
SMC42396,SMC42396,33.85063,-116.85129
SMC42397,SMC42397,34.6196,-120.5838
SMC42398,SMC42398,34.29448,-118.83675
SMC42399,SMC42399,33.52979,-117.35365
SMC42400,SMC42400,34.28064,-117.49914
SMC42401,SMC42401,33.13978,-117.15995
SMC42402,SMC42402,34.70066,-119.0737
SMC42403,SMC42403,33.5988,-117.27182
SMC42404,SMC42404,34.29764,-119.23079
SMC42405,SMC42405,33.64218,-116.61167
SMC42406,SMC42406,34.4697,-119.93095
SMC42407,SMC42407,32.65916,-116.77224
SMC42408,SMC42408,34.2657,-118.72335
SMC42409,SMC42409,33.60576,-117.58484
SMC42410,SMC42410,32.6353,-117.00707
SMC42411,SMC42411,34.77328,-119.13268
SMC42412,SMC42412,34.06289,-118.09113
SMC42413,SMC42413,33.82717,-117.60469
SMC42414,SMC42414,34.49134,-118.83076
SMC42415,SMC42415,32.83519,-116.37939
SMC42416,SMC42416,34.17616,-118.39289
SMC42417,SMC42417,32.76939,-116.54557
SMC42418,SMC42418,34.40971,-118.75569
SMC42419,SMC42419,33.98244,-119.83277
SMC42420,SMC42420,34.37381,-118.05713
SMC42421,SMC42421,33.66029,-117.84099
SMC42422,SMC42422,34.61172,-118.46706
SMC42423,SMC42423,33.12464,-116.68606
SMC42424,SMC42424,33.7188,-117.6719
SMC42425,SMC42425,33.31298,-116.87772
SMC42426,SMC42426,32.61062,-117.09935
SMC42427,SMC42427,34.1925,-116.90818
SMC42428,SMC42428,34.24156,-118.26599
SMC42429,SMC42429,32.65905,-116.53974
SMC42430,SMC42430,34.30965,-118.76584
SMC42431,SMC42431,33.98419,-118.46398
SMC42432,SMC42432,34.30866,-118.09742
SMC42433,SMC42433,33.36296,-116.56433
SMC42434,SMC42434,33.55493,-117.74172
SMC42435,SMC42435,33.40299,-116.83185
SMC42436,SMC42436,34.27774,-117.41404
SMC42437,SMC42437,33.14872,-117.25031
SMC42438,SMC42438,34.66795,-118.97459
SMC42439,SMC42439,33.76826,-117.11187
SMC42440,SMC42440,33.76958,-117.99876
SMC42441,SMC42441,34.49207,-119.36305
SMC42442,SMC42442,34.08973,-117.7022
SMC42443,SMC42443,33.83185,-116.99462
SMC42444,SMC42444,34.43301,-119.42132
SMC42445,SMC42445,33.35145,-117.44631
SMC42446,SMC42446,34.15323,-117.54581
SMC42447,SMC42447,33.77872,-117.5646
SMC42448,SMC42448,34.67371,-118.93628
SMC42449,SMC42449,33.56012,-117.17782
SMC42450,SMC42450,34.49069,-118.97746
SMC42451,SMC42451,33.57766,-116.63257
SMC42452,SMC42452,34.46999,-119.79332
SMC42453,SMC42453,32.72898,-116.70457
SMC42454,SMC42454,34.09641,-118.5547
SMC42455,SMC42455,32.70033,-117.00831
SMC42456,SMC42456,34.33241,-117.72418
SMC42457,SMC42457,33.84793,-117.45325
SMC42458,SMC42458,34.44913,-118.84597
SMC42459,SMC42459,33.21888,-116.54222
SMC42460,SMC42460,33.78283,-117.76327
SMC42461,SMC42461,33.36564,-116.85099
SMC42462,SMC42462,34.24827,-116.95904
SMC42463,SMC42463,32.90618,-116.71808
SMC42464,SMC42464,34.36565,-118.55567
SMC42465,SMC42465,33.76305,-118.39739
SMC42466,SMC42466,34.36158,-118.10764
SMC42467,SMC42467,33.41849,-116.74114
SMC42468,SMC42468,32.91515,-118.51255
SMC42469,SMC42469,33.4458,-116.9007
SMC42470,SMC42470,34.18644,-117.38577
SMC42471,SMC42471,33.25612,-117.3232
SMC42472,SMC42472,34.58925,-118.97946
SMC42473,SMC42473,33.70196,-117.23657
SMC42474,SMC42474,34.39283,-119.20227
SMC42475,SMC42475,33.82026,-116.94596
SMC42476,SMC42476,34.43356,-119.57611
SMC42477,SMC42477,33.41213,-117.43964
SMC42478,SMC42478,32.97371,-116.88562
SMC42479,SMC42479,34.06825,-117.40267
SMC42480,SMC42480,34.13954,-118.73335
SMC42481,SMC42481,33.60137,-117.60564
SMC42482,SMC42482,34.58139,-119.29622
SMC42483,SMC42483,33.54767,-117.07049
SMC42484,SMC42484,34.53175,-118.96817
SMC42485,SMC42485,32.61902,-116.40355
SMC42486,SMC42486,34.42621,-119.80924
SMC42487,SMC42487,32.64877,-116.58081
SMC42488,SMC42488,34.23557,-118.64646
SMC42489,SMC42489,34.05908,-119.89537
SMC42490,SMC42490,34.43059,-118.14985
SMC42491,SMC42491,33.8398,-117.34249
SMC42492,SMC42492,33.93005,-117.97648
SMC42493,SMC42493,34.3567,-118.96098
SMC42494,SMC42494,34.70184,-118.64403
SMC42495,SMC42495,33.03204,-116.61964
SMC42496,SMC42496,33.70822,-117.80097
SMC42497,SMC42497,33.4422,-116.98635
SMC42498,SMC42498,34.18166,-116.85269
SMC42499,SMC42499,33.26688,-117.40632
SMC42500,SMC42500,32.82371,-116.67836
SMC42501,SMC42501,34.72574,-118.90673
SMC42502,SMC42502,34.37618,-118.63991
SMC42503,SMC42503,33.49393,-117.71856
SMC42504,SMC42504,34.19207,-117.78593
SMC42505,SMC42505,33.34797,-116.7294
SMC42506,SMC42506,34.57504,-120.61503
SMC42507,SMC42507,33.45329,-117.46039
SMC42508,SMC42508,34.17114,-117.60996
SMC42509,SMC42509,33.10904,-117.11205
SMC42510,SMC42510,34.75387,-119.0675
SMC42511,SMC42511,33.59782,-117.29007
SMC42512,SMC42512,34.31055,-119.20532
SMC42513,SMC42513,33.6491,-116.71755
SMC42514,SMC42514,34.51567,-119.41219
SMC42515,SMC42515,32.83073,-116.89566
SMC42516,SMC42516,34.25537,-118.77339
SMC42517,SMC42517,33.59926,-117.54845
SMC42518,SMC42518,34.56541,-119.36317
SMC42519,SMC42519,33.85581,-117.49803
SMC42520,SMC42520,34.47144,-119.05604
SMC42521,SMC42521,32.66084,-116.41215
SMC42522,SMC42522,34.27631,-118.45405
SMC42523,SMC42523,32.65069,-116.75894
SMC42524,SMC42524,34.27648,-118.62429
SMC42525,SMC42525,33.9888,-119.78193
SMC42526,SMC42526,34.51553,-118.20701
SMC42527,SMC42527,33.9617,-117.35906
SMC42528,SMC42528,33.90644,-118.04172
SMC42529,SMC42529,34.39293,-119.10356
SMC42530,SMC42530,34.58159,-118.45658
SMC42531,SMC42531,33.2326,-116.63224
SMC42532,SMC42532,33.57265,-117.64283
SMC42533,SMC42533,33.47592,-116.98818
SMC42534,SMC42534,34.23663,-116.81105
SMC42535,SMC42535,33.25922,-117.14064
SMC42536,SMC42536,34.66432,-119.10296
SMC42537,SMC42537,33.43433,-118.46796
SMC42538,SMC42538,34.19363,-117.88978
SMC42539,SMC42539,33.29612,-116.75055
SMC42540,SMC42540,33.86693,-116.8774
SMC42541,SMC42541,34.52259,-120.38501
SMC42542,SMC42542,34.19847,-118.85914
SMC42543,SMC42543,33.4044,-117.58228
SMC42544,SMC42544,34.27483,-117.52906
SMC42545,SMC42545,33.78552,-117.53416
SMC42546,SMC42546,34.64238,-118.81399
SMC42547,SMC42547,33.5789,-117.20189
SMC42548,SMC42548,34.29055,-119.11862
SMC42549,SMC42549,33.58926,-116.64504
SMC42550,SMC42550,34.48758,-119.91819
SMC42551,SMC42551,32.69017,-116.78946
SMC42552,SMC42552,34.23535,-118.75994
SMC42553,SMC42553,33.61952,-117.41025
SMC42554,SMC42554,32.60254,-116.95179
SMC42555,SMC42555,34.70455,-119.13844
SMC42556,SMC42556,34.16099,-118.16966
SMC42557,SMC42557,33.99692,-117.48247
SMC42558,SMC42558,34.53625,-118.87597
SMC42559,SMC42559,32.77915,-116.39363
SMC42560,SMC42560,34.23398,-118.27386
SMC42561,SMC42561,32.6866,-116.60124
SMC42562,SMC42562,34.37354,-118.78099
SMC42563,SMC42563,34.01406,-119.61888
SMC42564,SMC42564,34.30462,-117.91908
SMC42565,SMC42565,33.62094,-117.81954
SMC42566,SMC42566,34.62897,-118.41639
SMC42567,SMC42567,33.59342,-116.95067
SMC42568,SMC42568,34.35781,-118.89717
SMC42569,SMC42569,33.38639,-116.93483
SMC42570,SMC42570,32.84464,-116.47625
SMC42571,SMC42571,34.18008,-117.00886
SMC42572,SMC42572,34.22351,-118.2554
SMC42573,SMC42573,33.50527,-117.09856
SMC42574,SMC42574,34.04734,-117.31962
SMC42575,SMC42575,34.02527,-117.07823
SMC42576,SMC42576,34.55391,-119.20877
SMC42577,SMC42577,33.70041,-116.97653
SMC42578,SMC42578,34.1605,-119.02966
SMC42579,SMC42579,32.79954,-117.17161
SMC42580,SMC42580,34.51849,-118.26713
SMC42581,SMC42581,32.83813,-116.6189
SMC42582,SMC42582,34.50405,-118.75568
SMC42583,SMC42583,33.94858,-117.26736
SMC42584,SMC42584,34.55399,-119.36325
SMC42585,SMC42585,33.29645,-116.70576
SMC42586,SMC42586,34.47901,-120.31018
SMC42587,SMC42587,32.83545,-117.06398
SMC42588,SMC42588,34.29995,-118.27638
SMC42589,SMC42589,32.76682,-116.81228
SMC42590,SMC42590,34.2592,-118.17923
SMC42591,SMC42591,33.9164,-117.68312
SMC42592,SMC42592,34.19102,-117.75561
SMC42593,SMC42593,33.19152,-116.90271
SMC42594,SMC42594,33.96359,-120.16915
SMC42595,SMC42595,33.39457,-117.28784
SMC42596,SMC42596,34.22533,-117.17095
SMC42597,SMC42597,33.56066,-117.48101
SMC42598,SMC42598,32.69808,-117.04152
SMC42599,SMC42599,34.60659,-119.15634
SMC42600,SMC42600,34.30708,-117.62609
SMC42601,SMC42601,33.98259,-117.74816
SMC42602,SMC42602,34.64187,-118.5365
SMC42603,SMC42603,33.62716,-116.98397
SMC42604,SMC42604,34.27036,-119.06458
SMC42605,SMC42605,33.30443,-116.91393
SMC42606,SMC42606,32.77909,-117.12226
SMC42607,SMC42607,34.18396,-116.92721
SMC42608,SMC42608,34.29018,-118.32395
SMC42609,SMC42609,33.4741,-117.24033
SMC42610,SMC42610,34.12309,-117.23385
SMC42611,SMC42611,33.91007,-117.17708
SMC42612,SMC42612,34.40258,-119.28196
SMC42613,SMC42613,33.63133,-116.82039
SMC42614,SMC42614,34.10849,-118.92364
SMC42615,SMC42615,32.97787,-117.23879
SMC42616,SMC42616,34.40707,-118.39623
SMC42617,SMC42617,32.80844,-116.53829
SMC42618,SMC42618,34.52802,-118.5281
