,SampleID2,SampleID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,Comments,version_number,RefCalVal,SiteSetSample2
810,403S16978_06/26/13_1,403S16978_6/26/13_1,403S16978,6/26/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,9.68E+11,42,16,58,NA,0.901440845,1.092941571,0.872210173,,2.5.2,,Intermediate
811,403S18093_06/24/13_1,403S18093_6/24/13_1,403S18093,6/24/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,35303131839,33,45,78,NA,0.934979638,1.167631269,0.92750737,,2.5.2,,Intermediate
812,403S18093_06/24/13_2,403S18093_6/24/13_2,403S18093,6/24/2013,2,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,42476317467,31,49,80,NA,0.932758723,1.174704452,0.953751558,,2.5.2,,Intermediate
813,403S34646_06/25/13_1,403S34646_6/25/13_1,403S34646,6/25/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,72189343500,27,20,47,NA,0.545853315,0.887805493,0.552564138,,2.5.2,,Stressed
814,403S39062_06/25/13_1,403S39062_6/25/13_1,403S39062,6/25/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1452378969,24,16,40,NA,0.458208057,0.946382436,0.586443605,,2.5.2,,Stressed
815,403STC064_06/08/11_1,403STC064_6/8/11_1,403STC064,6/8/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",620,14,3047411860,19,12,31,NA,1.140276512,1.191155742,1.199296597,,2.5.2,Cal,Reference
816,403STC086_06/21/11_1,403STC086_6/21/11_1,403STC086,6/21/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",688,100,13109030776,28,24,52,NA,1.27675286,1.223516055,1.234120476,,2.5.2,Val,Reference
817,403STC086_06/21/11_2,403STC086_6/21/11_2,403STC086,6/21/2011,2,"Microalgae, Macroalgae, Epiphyte, Integrated",605,58,67687038956,24,26,50,NA,1.227686292,1.219107666,1.233294601,,2.5.2,,Reference
818,403WE0501_05/14/13_1,403WE0501_5/14/13_1,403WE0501,5/14/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,99,3920102745,35,24,59,NA,1.086274859,1.140289701,1.063817632,,2.5.2,Cal,Reference
819,403WE0540_05/14/14_1,403WE0540_5/14/14_1,403WE0540,5/14/2014,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,1,2.99E+15,16,26,42,NA,1.087999616,1.082068805,1.107328547,,2.5.2,Cal,Reference
820,403WE0540_05/16/13_1,403WE0540_5/16/13_1,403WE0540,5/16/2013,1,Integrated,601,0,0,35,0,35,NA,1.000542274,NA,NA,Warning - Only Diatom data present,2.5.2,,Reference
821,403WE0683_05/15/13_1,403WE0683_5/15/13_1,403WE0683,5/15/2013,1,"Macroalgae, Integrated",603,0,0,23,1,24,NA,1.203430969,1.408566246,1.286761711,,2.5.2,Cal,Reference
822,403WE1027_05/14/14_1,403WE1027_5/14/14_1,403WE1027,5/14/2014,1,"Integrated, Microalgae",600,0,2704839.658,17,10,27,NA,0.936757561,0.963178863,0.923988434,,2.5.2,Cal,Reference
823,403WE1027_05/30/13_1,403WE1027_5/30/13_1,403WE1027,5/30/2013,1,"Integrated, Macroalgae, Microalgae",600,0,173589.5875,47,2,49,NA,0.732838533,0,0.61437148,,2.5.2,,Reference
824,404ARRSEQ_06/06/12_1,404ARRSEQ_6/6/12_1,404ARRSEQ,6/6/2012,1,"Microalgae, Epiphyte, Integrated",600,100,230167.928,37,4,41,NA,0.891256228,0.880406777,0.860924182,,2.5.2,,Intermediate
825,404BA0084_06/04/08_1,404BA0084_6/4/08_1,404BA0084,6/4/2008,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2891428061,21,16,37,NA,0.878306692,0.90775752,0.858151535,,2.5.2,,Stressed
826,404BA0104_06/18/08_1,404BA0104_6/18/08_1,404BA0104,6/18/2008,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,107,40378640947,30,13,43,NA,0.676128331,0.785709342,0.655295229,,2.5.2,,Intermediate
827,404BA0142_06/18/08_1,404BA0142_6/18/08_1,404BA0142,6/18/2008,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,60610105302,14,17,31,NA,1.069553735,1.025264316,1.14301701,,2.5.2,,Stressed
828,404BA0376_06/05/08_1,404BA0376_6/5/08_1,404BA0376,6/5/2008,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,11547652381,24,13,37,NA,0.811602277,0.776069773,0.714294568,,2.5.2,,Stressed
829,404BA0376_06/05/08_2,404BA0376_6/5/08_2,404BA0376,6/5/2008,2,Integrated,600,0,0,29,0,29,NA,0.794168204,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
830,404BA0526_06/04/08_1,404BA0526_6/4/08_1,404BA0526,6/4/2008,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,14288057443,28,10,38,NA,0.979719374,1.015031356,1.017313995,,2.5.2,,Intermediate
831,404BA0616_06/03/08_1,404BA0616_6/3/08_1,404BA0616,6/3/2008,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,26019156387,27,12,39,NA,0.700027362,0.720975917,0.64591829,,2.5.2,,Intermediate
832,404BA0808_06/02/08_1,404BA0808_6/2/08_1,404BA0808,6/2/2008,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,102,2912106375,24,31,55,NA,0.720039077,0.821084463,0.724888987,,2.5.2,,Stressed
833,404BA0808_06/03/14_1,404BA0808_6/3/14_1,404BA0808,6/3/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,5778262204,28,38,66,NA,0.755606749,1.043056743,0.806974894,,2.5.2,,Stressed
834,404BA0852_06/03/08_1,404BA0852_6/3/08_1,404BA0852,6/3/2008,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,5772467535,25,11,36,NA,0.68218454,0.823455591,0.685567256,,2.5.2,,Intermediate
835,404BA0964_06/04/08_1,404BA0964_6/4/08_1,404BA0964,6/4/2008,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,8688477190,19,15,34,NA,1.037665585,1.122305578,1.101138447,,2.5.2,,Intermediate
836,404BA1128_06/03/14_1,404BA1128_6/3/14_1,404BA1128,6/3/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,75213055132,35,16,51,NA,0.503330505,0.736705306,0.524188563,,2.5.2,,Intermediate
837,404BA1128_06/19/08_1,404BA1128_6/19/08_1,404BA1128,6/19/2008,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,14442974825,27,14,41,NA,0.500684454,0.745596483,0.56372419,,2.5.2,,Intermediate
838,404BA1144_06/10/08_1,404BA1144_6/10/08_1,404BA1144,6/10/2008,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,54765448415,33,22,55,NA,1.112705053,1.203309969,1.128912965,,2.5.2,,Intermediate
839,404BA1166_06/04/09_1,404BA1166_6/4/09_1,404BA1166,6/4/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,20236143609,27,9,36,NA,0.981205103,0.787689038,0.928846699,,2.5.2,,Intermediate
840,404BA1166_06/10/08_1,404BA1166_6/10/08_1,404BA1166,6/10/2008,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,31682296535,16,15,31,NA,0.65710986,0.877324344,0.707470695,,2.5.2,,Intermediate
841,404M04532_07/14/15_1,404M04532_7/14/15_1,404M04532,7/14/2015,1,Integrated,601,0,0,43,0,43,NA,0.622256507,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
842,404M07346_07/01/15_1,404M07346_7/1/15_1,404M07346,7/1/2015,1,Integrated,604,0,0,16,0,16,NA,0.814409341,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
843,404M07349_07/15/15_1,404M07349_7/15/15_1,404M07349,7/15/2015,1,Integrated,603,0,0,35,0,35,NA,0.671200043,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
844,404S00808_06/22/10_1,404S00808_6/22/10_1,404S00808,6/22/2010,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,31758100543,33,23,56,NA,0.5666835,1.050449466,0.669065331,,2.5.2,,Stressed
845,404S01128_06/23/10_1,404S01128_6/23/10_1,404S01128,6/23/2010,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,54820015424,31,6,37,NA,0.490078746,0.31061144,0.505063358,,2.5.2,,Intermediate
846,404S02920_05/12/09_1,404S02920_5/12/09_1,404S02920,5/12/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,12888055294,27,14,41,NA,0.553572685,0.930898348,0.659533044,,2.5.2,,Stressed
847,404S03048_05/13/09_1,404S03048_5/13/09_1,404S03048,5/13/2009,1,"Macroalgae, Epiphyte, Microalgae, Integrated",598,100,14435329568,26,5,31,NA,0.569962578,0.278687263,0.619699008,,2.5.2,,Stressed
848,404S05992_05/12/09_1,404S05992_5/12/09_1,404S05992,5/12/2009,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,31720595293,21,7,28,NA,0.636662655,0.434186194,0.67633547,,2.5.2,,Stressed
849,404S06456_05/14/09_1,404S06456_5/14/09_1,404S06456,5/14/2009,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,62264517326,27,16,43,NA,0.788104828,0.908686435,0.816579272,,2.5.2,,Intermediate
850,404S08040_05/12/09_1,404S08040_5/12/09_1,404S08040,5/12/2009,1,"Microalgae, Integrated",600,0,72881472.73,11,22,33,NA,0.657723285,0.823242528,0.766058385,,2.5.2,,Stressed
851,404S08616_05/13/09_1,404S08616_5/13/09_1,404S08616,5/13/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2.89E+11,21,28,49,NA,0.818971187,1.080699971,0.939228366,,2.5.2,,Stressed
852,404S08616_05/13/09_2,404S08616_5/13/09_2,404S08616,5/13/2009,2,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,6.87E+12,29,23,52,NA,0.508440414,1.095281402,0.670970298,,2.5.2,,Stressed
853,404S08846_06/22/10_1,404S08846_6/22/10_1,404S08846,6/22/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,54798222689,20,9,29,NA,0.860914401,1.12168865,1.02169269,,2.5.2,,Intermediate
854,404S11406_05/11/09_1,404S11406_5/11/09_1,404S11406,5/11/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,1.94E+11,20,5,25,NA,0.549734452,0.545815667,0.698619029,,2.5.2,,Intermediate
855,404S11880_06/07/11_1,404S11880_6/7/11_1,404S11880,6/7/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,3093649664,36,14,50,NA,0.458192235,0.475506585,0.389082724,,2.5.2,,Stressed
856,404S11880_06/07/11_2,404S11880_6/7/11_2,404S11880,6/7/2011,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.88E+11,31,12,43,NA,0.449692016,0.433310256,0.438417307,,2.5.2,,Stressed
857,404S13160_06/21/10_1,404S13160_6/21/10_1,404S13160,6/21/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2892099549,39,8,47,NA,0.604907627,0.868305705,0.729307605,,2.5.2,,Stressed
858,404S13416_06/08/11_1,404S13416_6/8/11_1,404S13416,6/8/2011,1,"Macroalgae, Microalgae, Integrated",600,0,2308640799,43,5,48,NA,0.543604276,0.041320392,0.499978882,,2.5.2,,Stressed
859,404S13672_06/08/11_1,404S13672_6/8/11_1,404S13672,6/8/2011,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,5.13E+11,31,15,46,NA,0.535631051,0.688968653,0.594717298,,2.5.2,,Stressed
860,404S14952_06/15/11_1,404S14952_6/15/11_1,404S14952,6/15/2011,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1.62E+11,38,9,47,NA,0.581735967,0.548713341,0.615161598,,2.5.2,,Stressed
861,404S16168_06/23/10_1,404S16168_6/23/10_1,404S16168,6/23/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,50932762528,24,9,33,NA,0.82525337,0.876021528,0.923980118,,2.5.2,,Intermediate
862,404S16232_06/09/11_1,404S16232_6/9/11_1,404S16232,6/9/2011,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,60938018724,38,17,55,NA,0.560906902,0.760129628,0.560599743,,2.5.2,,Stressed
863,404S16516_05/18/09_1,404S16516_5/18/09_1,404S16516,5/18/2009,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,63476595997,20,10,30,NA,0.538706534,0.541583874,0.623378316,,2.5.2,,Stressed
864,404S17016_06/05/13_1,404S17016_6/5/13_1,404S17016,6/5/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,38539654275,26,32,58,NA,0.682621702,0.975561051,0.727437284,,2.5.2,,Stressed
865,404S17266_05/19/09_1,404S17266_5/19/09_1,404S17266,5/19/2009,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,31702240684,27,9,36,NA,0.582339242,0.579902487,0.543068447,,2.5.2,,Intermediate
866,404S17664_05/20/09_1,404S17664_5/20/09_1,404S17664,5/20/2009,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,92425235760,18,11,29,NA,0.718230198,0.855429041,0.835795147,,2.5.2,,Stressed
867,404S18250_06/05/13_1,404S18250_6/5/13_1,404S18250,6/5/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,5512923514,20,21,41,NA,0.642830271,0.81078785,0.704539874,,2.5.2,,Stressed
868,404S18666_06/15/11_1,404S18666_6/15/11_1,404S18666,6/15/2011,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,23127546716,46,12,58,NA,0.686745445,0.722434884,0.599484237,,2.5.2,,Stressed
869,404S22464_05/19/09_1,404S22464_5/19/09_1,404S22464,5/19/2009,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,64183481271,21,11,32,NA,0.503025599,0.421571092,0.523561365,,2.5.2,,Stressed
870,404S23297_06/19/13_1,404S23297_6/19/13_1,404S23297,6/19/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,34,8932188.741,43,14,57,NA,0.763480715,1.122047957,0.699526341,,2.5.2,,Intermediate
871,404S24066_06/04/13_1,404S24066_6/4/13_1,404S24066,6/4/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2.75E+11,14,25,39,NA,0.627716901,0.894452301,0.747709235,,2.5.2,,Stressed
872,404S25298_06/20/12_1,404S25298_6/20/12_1,404S25298,6/20/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,66729818.55,31,7,38,NA,0.459885044,0.755982509,0.46822081,,2.5.2,,Intermediate
873,404S25668_06/23/10_1,404S25668_6/23/10_1,404S25668,6/23/2010,1,"Macroalgae, Epiphyte, Microalgae, Integrated",479,100,14439016469,27,9,36,NA,0.629507288,0.318628519,0.64596836,,2.5.2,,Stressed
874,404S25668_06/23/10_2,404S25668_6/23/10_2,404S25668,6/23/2010,2,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,31769133045,28,11,39,NA,0.501848971,0.454323971,0.584606729,,2.5.2,,Stressed
875,404S26670_06/18/12_1,404S26670_6/18/12_1,404S26670,6/18/2012,1,"Microalgae, Macroalgae, Integrated",600,0,866276832.6,35,3,38,NA,0.568139171,0.497261704,0.491652723,,2.5.2,,Stressed
876,404S26868_06/26/12_1,404S26868_6/26/12_1,404S26868,6/26/2012,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,23063507130,28,8,36,NA,0.510693455,0.526609614,0.478045409,,2.5.2,,Stressed
877,404S27470_06/19/12_1,404S27470_6/19/12_1,404S27470,6/19/2012,1,"Epiphyte, Microalgae, Macroalgae, Integrated",563,110,7222441780,41,7,48,NA,0.818656172,0.643990135,0.739350177,,2.5.2,,Stressed
878,404S28068_06/20/12_1,404S28068_6/20/12_1,404S28068,6/20/2012,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,14405232905,36,11,47,NA,0.379455016,0.786460622,0.39740922,,2.5.2,,Stressed
879,404S28270_06/18/12_1,404S28270_6/18/12_1,404S28270,6/18/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,582410953.6,42,13,55,NA,0.585428661,0.808755895,0.57206026,,2.5.2,,Stressed
880,404S31468_06/19/12_1,404S31468_6/19/12_1,404S31468,6/19/2012,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,6457791778,38,11,49,NA,0.744574245,1.06869003,0.92025787,,2.5.2,,Stressed
881,404S32468_06/26/12_1,404S32468_6/26/12_1,404S32468,6/26/2012,1,"Microalgae, Macroalgae, Integrated",600,0,5804813716,32,33,65,NA,0.842089544,1.125192078,0.966662549,,2.5.2,,Intermediate
882,404S33670_06/19/12_1,404S33670_6/19/12_1,404S33670,6/19/2012,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1370834382,16,25,41,NA,0.738551407,0.999612908,0.814815451,,2.5.2,,Stressed
883,404S34120_06/21/12_1,404S34120_6/21/12_1,404S34120,6/21/2012,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,11542394527,45,13,58,NA,0.768121518,0.661468324,0.73982095,,2.5.2,,Stressed
884,404S34230_06/19/13_1,404S34230_6/19/13_1,404S34230,6/19/2013,1,"Microalgae, Integrated",600,0,2260113.8,46,6,52,NA,0.890874441,0.948729768,0.829962024,,2.5.2,,Intermediate
885,404S35270_06/20/12_1,404S35270_6/20/12_1,404S35270,6/20/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,3427530999,33,8,41,NA,0.465863956,0.387991324,0.564276587,,2.5.2,,Stressed
886,404S35418_06/25/12_1,404S35418_6/25/12_1,404S35418,6/25/2012,1,"Microalgae, Macroalgae, Integrated",600,0,146122308.7,40,5,45,NA,0.447422302,0.61098168,0.609678811,,2.5.2,,Intermediate
887,404S35418_06/25/12_2,404S35418_6/25/12_2,404S35418,6/25/2012,2,"Microalgae, Macroalgae, Integrated",600,0,586177058,32,4,36,NA,0.615099829,0.578719219,0.796265988,,2.5.2,,Intermediate
888,404S37670_06/06/13_1,404S37670_6/6/13_1,404S37670,6/6/2013,1,"Macroalgae, Microalgae, Integrated",600,0,2.90E+11,35,15,50,NA,0.461695047,0.854470927,0.43161251,,2.5.2,,Stressed
889,404S44210_06/20/13_1,404S44210_6/20/13_1,404S44210,6/20/2013,1,"Microalgae, Macroalgae, Integrated",600,0,9719393487,22,23,45,NA,0.651305314,0.860253091,0.658991618,,2.5.2,,Stressed
890,404S44532_06/04/13_1,404S44532_6/4/13_1,404S44532,6/4/2013,1,"Macroalgae, Microalgae, Integrated",600,0,1635412049,36,33,69,NA,1.007969337,1.211518564,1.004476625,,2.5.2,,Stressed
891,404S44642_06/04/13_1,404S44642_6/4/13_1,404S44642,6/4/2013,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,56858509692,29,27,56,NA,0.587417746,1.019051592,0.725178201,,2.5.2,,Stressed
892,404S45622_06/03/13_1,404S45622_6/3/13_1,404S45622,6/3/2013,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,967623586,43,6,49,NA,0.855614613,0.472186068,0.682014481,,2.5.2,,Intermediate
893,404S45622_06/03/13_2,404S45622_6/3/13_2,404S45622,6/3/2013,2,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,34277253907,39,10,49,NA,0.769777313,0.971851448,0.770437524,,2.5.2,,Intermediate
894,404S45745_06/18/13_1,404S45745_6/18/13_1,404S45745,6/18/2013,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,56996079982,33,42,75,NA,1.120284644,1.189655158,1.113287691,,2.5.2,,Intermediate
895,404S48200_06/18/13_1,404S48200_6/18/13_1,404S48200,6/18/2013,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,2286376675,27,35,62,NA,1.238280467,1.175087438,1.221230184,,2.5.2,,Intermediate
896,405BH2Axx_06/16/10_1,405BH2Axx_6/16/10_1,405BH2Axx,6/16/2010,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,9975173379,20,8,28,NA,0.553751477,0.848601901,0.619056819,,2.5.2,,Intermediate
897,405BH2Axx_06/16/10_2,405BH2Axx_6/16/10_2,405BH2Axx,6/16/2010,2,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,13710577072,37,8,45,NA,0.643501748,0.797470748,0.661409494,,2.5.2,,Intermediate
898,405BH2Axx_06/16/10_3,405BH2Axx_6/16/10_3,405BH2Axx,6/16/2010,3,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,21097090614,43,5,48,NA,0.543655368,0.545815667,0.496224591,,2.5.2,,Intermediate
899,405BH2Bxx_06/16/10_1,405BH2Bxx_6/16/10_1,405BH2Bxx,6/16/2010,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,16878158990,29,9,38,NA,0.511265057,0.838820191,0.583171428,,2.5.2,,NA
900,405BH3Axx_06/17/10_1,405BH3Axx_6/17/10_1,405BH3Axx,6/17/2010,1,"Microalgae, Integrated",600,0,1196428.34,14,6,20,NA,0.930557747,0.987375952,0.904273766,,2.5.2,,Intermediate
901,405BH3Axx_06/17/10_2,405BH3Axx_6/17/10_2,405BH3Axx,6/17/2010,2,"Macroalgae, Microalgae, Integrated",600,0,61813535.46,9,7,16,NA,1.059911665,1.142216081,1.059405707,,2.5.2,,Intermediate
902,405BH3Axx_06/17/10_3,405BH3Axx_6/17/10_3,405BH3Axx,6/17/2010,3,"Microalgae, Integrated",600,0,2356234.126,11,6,17,NA,0.900107999,1.02879081,0.86965755,,2.5.2,,Intermediate
903,405BH3Bxx_06/17/10_1,405BH3Bxx_6/17/10_1,405BH3Bxx,6/17/2010,1,"Microalgae, Integrated",600,0,3705190.965,11,8,19,NA,1.029347041,1.087481071,1.025340109,,2.5.2,,NA
904,405BH3Cxx_06/17/10_1,405BH3Cxx_6/17/10_1,405BH3Cxx,6/17/2010,1,"Microalgae, Integrated",600,0,671855.7178,18,6,24,NA,1.204028766,0.987375952,1.107061156,,2.5.2,,Intermediate
905,405BRCAMS_06/07/11_1,405BRCAMS_6/7/11_1,405BRCAMS,6/7/2011,1,"Microalgae, Macroalgae, Integrated",628,0,968865350.6,26,15,41,NA,0.818422013,1.108851853,0.828956673,,2.5.2,Cal,Reference
906,405BRCASG_05/07/14_1,405BRCASG_5/7/14_1,405BRCASG,5/7/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,1525243358,17,36,53,NA,1.003501724,0.998839182,0.972583286,,2.5.2,Cal,Reference
907,405BRCSGR_05/28/08_1,405BRCSGR_5/28/08_1,405BRCSGR,5/28/2008,1,"Microalgae, Integrated",600,0,671471.48,14,9,23,NA,1.086649241,1.016638394,1.035482657,,2.5.2,Val,Reference
908,405CE0280_07/06/15_1,405CE0280_7/6/15_1,405CE0280,7/6/2015,1,Integrated,603,0,0,23,0,23,NA,1.215676055,NA,NA,Warning - Only Diatom data present,2.5.2,,Intermediate
909,405M10598_06/30/15_1,405M10598_6/30/15_1,405M10598,6/30/2015,1,Integrated,613,0,0,24,0,24,NA,0.462792827,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
910,405M10599_06/30/15_1,405M10599_6/30/15_1,405M10599,6/30/2015,1,Integrated,301,0,0,29,0,29,NA,0.800429518,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
911,405PS0030_05/21/08_1,405PS0030_5/21/08_1,405PS0030,5/21/2008,1,"Microalgae, Integrated",600,0,782266.5,7,5,12,NA,0.999966018,0.935161444,0.986426503,,2.5.2,,Intermediate
912,405PS0030_07/08/15_1,405PS0030_7/8/15_1,405PS0030,7/8/2015,1,Integrated,615,0,0,38,0,38,NA,0.764194253,NA,NA,Warning - Only Diatom data present,2.5.2,,Intermediate
913,405PS0036_05/28/08_1,405PS0036_5/28/08_1,405PS0036,5/28/2008,1,"Microalgae, Integrated",600,0,2913897.17,25,6,31,NA,0.672013227,0.794304819,0.619452348,,2.5.2,,Intermediate
914,405PS0036_05/28/08_2,405PS0036_5/28/08_2,405PS0036,5/28/2008,2,"Microalgae, Integrated",600,0,1826342.94,28,7,35,NA,0.696878137,1.088151358,0.735614494,,2.5.2,,Intermediate
915,405SGRAAG_05/28/08_1,405SGRAAG_5/28/08_1,405SGRAAG,5/28/2008,1,"Microalgae, Integrated",600,0,16029090.1,10,7,17,NA,1.068781734,1.088151358,1.09244827,,2.5.2,Cal,Reference
916,405WER318_03/27/09_1,405WER318_3/27/09_1,405WER318,3/27/2009,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,3230733411,15,6,21,NA,1.06677201,0.704335997,0.935808341,,2.5.2,,Reference
917,405WER318_04/30/09_1,405WER318_4/30/09_1,405WER318,4/30/2009,1,"Microalgae, Macroalgae, Epiphyte, Integrated",600,100,1624569265,20,14,34,NA,1.023257673,0.980484409,0.978368452,,2.5.2,,Reference
918,405WER318_06/02/09_1,405WER318_6/2/09_1,405WER318,6/2/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,3245372576,19,11,30,NA,1.034689709,0.922206269,0.944774669,,2.5.2,,Reference
919,405WER318_07/07/09_1,405WER318_7/7/09_1,405WER318,7/7/2009,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,16100350974,18,10,28,NA,1.040562589,0.800335185,0.986246261,,2.5.2,,Reference
920,405WER318_08/18/09_1,405WER318_8/18/09_1,405WER318,8/18/2009,1,"Microalgae, Integrated",600,0,54943629.53,24,15,39,NA,1.037411274,0.992131724,0.942359079,,2.5.2,Val,Reference
921,407M01516_06/24/15_1,407M01516_6/24/15_1,407M01516,6/24/2015,1,Integrated,600,0,0,15,0,15,NA,0.633208766,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
922,408BA0036_05/05/08_1,408BA0036_5/5/08_1,408BA0036,5/5/2008,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,1.41E+11,16,19,35,NA,0.584218115,0.421038656,0.532911297,,2.5.2,,Stressed
923,408BA0036_06/02/14_1,408BA0036_6/2/14_1,408BA0036,6/2/2014,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,13937465589,34,31,65,NA,0.656767784,0.829575713,0.609605472,,2.5.2,,Stressed
924,408BA0036_06/02/14_2,408BA0036_6/2/14_2,408BA0036,6/2/2014,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,70809453179,27,45,72,NA,0.599027259,0.900800779,0.596285748,,2.5.2,,Stressed
925,408BA0268_05/06/08_1,408BA0268_5/6/08_1,408BA0268,5/6/2008,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,2887024573,19,6,25,NA,0.506473839,0.695565497,0.654192668,,2.5.2,,Intermediate
