masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus,StudyArea
631PS0051,38.53855,-119.47966,631,Mono,Other,10742682,SN,6,70.74384,38.53879,-119.4797,1601,910,23548.3,7.328367,329.1015,10.70867,3062.87,56.30947,1740.3,296.3107,0.078,0.078,0.2691333,1.543867,0.1750667,1.1024,6.769633,37.6355,2.7163,1.358633,0.08633333,0.1320333,0.0610656,0.06010465,0,16.45972,20.82096,44.89383,0.6360999,0.9369255,1.213347,0.6364406,0.8176308,2.042534,14,9,3,0,0,1.91,Non-reference,NOT STUDY AREA
631SIL001,38.35634,-119.50882,631,Mono,Other,10744454,SN,6,29.20973,38.35668,-119.5109,2056.37,876.6299,61252.9,9.4111,1025.235,19.5556,5445.48,73.4444,1304.7,200.4167,0.0661,0.0113,0.2457,1.322,0.1282,-1.1942,9.2725,116.7427,3.9024,2.1238,0.0231,0.1875,0.3913231,1.270635,20.91503,0,0,0,0.1016824,0.3301651,5.392157,0.02506504,0.08172318,0.5995438,4,4,2,0,0,NA,Non-reference,NOT STUDY AREA
631WWK003,38.35754,-119.49901,631,Mono,Other,10744450,SN,6,284.3137,38.35805,-119.4998,2051.51,1917.49,61252.9,10.9106,1152.138,18.9101,5496.764,83.4333,1304.7,203.1246,0.0566,0.011,0.227,1.2536,0.1234,-1.1725,10.1766,120.7166,4.5062,2.3416,0.0254,0.1997,0.2760105,1.216181,3.899721,0,0,0,0.5051752,1.010049,3.342618,0.06985015,0.1932839,0.4488884,44,22,3,0,0,NA,Non-reference,NOT STUDY AREA
631WWK004,38.3472,-119.52344,631,Mono,Other,10744504,SN,6,220.3086,38.34767,-119.533,2055.82,1913.18,58129.7,11.3377,1221.509,19.8158,5540.077,86.4343,1370.1,198.2782,0.0543,0.0109,0.2225,1.2627,0.1197,-1.269,10.8768,123.8403,4.503,2.2567,0.0266,0.1971,0.2169162,1.092601,8.994709,0,0,0,0.5588349,2.077023,7.301587,0.06995743,0.2823611,1.4044,28,18,2,0,0,NA,Non-reference,NOT STUDY AREA
632ECR007,38.67899,-119.74722,632,Alpine,Forest,8924095,SN,6,529.4248,38.6789,-119.7474,1703.62,1776.38,54802.4,10.9511,960.7692,17.0031,4778.365,82.0458,1580.2,221.6262,0.072,0.0116,0.257,1.272,0.1507,-1.035,10.651,125.9137,5.2231,2.7967,0.0213,0.2262,0.2121439,1.233356,2.808219,0,0,0,0.421058,1.551642,5.273973,0.1106882,0.346253,0.8426593,44,12,2,0,2,NA,Non-reference,NOT STUDY AREA
632KIN001,38.5735,-119.80403,632,Alpine,Other,8923177,SN,6,4.206227,38.57372,-119.8055,2404.39,390.6101,108340.4,14,1340.25,20.75,5255.775,99.2857,1212.4,206.25,0.0693,0.012,0.2515,1.4059,0.102,-1.7244,14,152.7083,3.8875,1.7839,0.0261,0.1644,2.118553,2.118553,3.921569,0,0,0,7.639632,7.639632,10.55089,0.9436108,0.9436108,1.386722,1,1,0,0,0,NA,Non-reference,NOT STUDY AREA
632MRK001,38.69687,-119.77305,632,Alpine,Other,8922785,SN,6,156.101,38.69757,-119.7746,1669.9,1382.1,44477,12.5833,1058.746,17.5054,4756.055,93.0646,1684.3,236.2204,0.0713,0.0123,0.2546,1.3756,0.1456,-1.225,13.7543,118.57,4.7381,2.4571,0.0214,0.2107,0.1971989,1.098129,8.412397,0,0,0,0.2606254,1.446083,10.81594,0.1775462,0.3422526,1.318145,25,13,5,0,0,NA,Non-reference,NOT STUDY AREA
632PS0046,38.6956,-119.77413,632,Alpine,Other,8922785,SN,6,156.3356,38.69608,-119.7742,1669,1379,44477,10.41323,772.0429,15.276,4285.604,78.0878,1684.3,266.219,0.07323333,0.07323333,0.2585,1.3262,0.2012667,-0.9125667,9.831033,104.3026,5.350367,2.917967,0.01866667,0.2391667,0.1957049,1.089115,8.837857,0,0,0,0.2509627,1.39663,11.06472,0.4898033,1.298758,3.984743,25,13,5,0,0,0.93,Non-reference,NOT STUDY AREA
632PS0110,38.7505,-119.6446,632,Alpine,Other,8924075,SN,6,60.5659,38.75037,-119.6447,1839,887,50622.9,10.4171,609.638,11.6338,4349.62,78.877,1475.4,243.268,0.078134,0.011532,0.269253,1.35939,0.206951,-0.426706,5.83861,131.057,6.31575,3.59628,0.025136,0.264774,0.06389776,0.07536053,0,0,0,0,0.540902,0.1096153,0,1.131767,0.5514432,4.55254,16,8,1,0,2,0.38,Non-reference,NOT STUDY AREA
632SED035,38.69919,-119.84636,632,Alpine,Forest,8922749,SN,6,38.45495,38.69975,-119.8465,1794.18,1205.82,65833.3,13.375,1182.045,17.5111,4918.282,97.425,1508.8,219.6889,0.0704,0.0125,0.2526,1.4461,0.1201,-1.3365,16.995,121.2878,4.411,2.2584,0.0229,0.1994,0,0,0,0,0,0,0,0,0,0.1808782,0.1541192,0,3,1,0,0,1,NA,Non-reference,NOT STUDY AREA
633RDL001,38.72095,-119.94752,633,Alpine,Other,8922709,SN,6,13.91503,38.7214,-119.949,2244.33,809.6699,102666.8,13,1239.438,14.8125,4600.6,94.2045,1202.1,217.9375,0.0679,0.0131,0.2473,1.4442,0.1204,-1.0576,15.4707,108.6268,4.255,2.4883,0.0261,0.1913,2.159715,2.20642,1.889169,0,0,0,2.728742,2.804546,10.20151,0.7837652,0.8061162,1.309052,8,8,0,0,0,NA,Non-reference,NOT STUDY AREA
633SED051,38.73893,-119.93332,633,Alpine,Other,8924051,SN,6,67.37255,38.739,-119.9333,2171.61,887.3899,94435.7,13.161,1215.299,16.2024,4705.862,96.4732,1256,216.2619,0.0688,0.0129,0.2491,1.4431,0.1203,-1.2677,15.9298,120.171,4.2783,2.2949,0.0247,0.1928,0.5128822,0.4028063,0,0,0,0,0.7987071,1.120388,0,0.7419998,0.8085176,0.8385281,18,11,1,0,1,NA,Non-reference,NOT STUDY AREA
633SED109,38.77915,-119.91802,633,Alpine,Other,8922467,SN,6,27.90596,38.77916,-119.918,2156.38,1147.62,74125.3,11.9765,950.7778,15.8182,4663.107,85.5765,1299.6,216.3333,0.0713,0.0126,0.2514,1.5836,0.1132,-1.7244,19.3999,152.7083,3.8875,1.7839,0.0261,0.1706,0.04836993,0.07686932,0.7772021,0,0,0,0.06771791,0.1467505,2.331606,0.2674774,0.5825124,2.250062,1,1,1,0,0,NA,Non-reference,NOT STUDY AREA
633WCR001,38.7908,-119.79241,633,Alpine,Other,8922451,SN,6,184.5297,38.791,-119.793,1607.72,1696.28,32079.5,12.1461,1061.652,15.8604,4645.497,88.8852,1801.6,226.6396,0.0705,0.0127,0.2514,1.5149,0.1176,-1.3287,17.6664,127.8524,4.0785,2.0512,0.0278,0.184,0.7647475,1.92673,0,0,0,0,1.131514,3.462687,0,0.2841917,0.7411375,0.2984858,60,10,0,0,1,NA,Non-reference,NOT STUDY AREA
633WIL001,38.78228,-119.91593,633,Alpine,Other,8922467,SN,6,27.82062,38.78382,-119.9183,2169.57,1134.43,74125.3,11.9518,950.0645,15.8182,4663.107,85.3735,1299.6,216.3333,0.0713,0.0126,0.2514,1.5836,0.1132,-1.7244,19.3999,152.7083,3.8875,1.7839,0.0261,0.1706,0.1261973,0.2386635,4.020101,0,0,0,0.03235827,0.06731534,1.105528,0,0,0,1,1,1,0,0,0.14,Non-reference,NOT STUDY AREA
634ANG001,38.87728,-120.0415,634,El Dorado,Forest,8943617,SN,6,5.784493,38.87768,-120.0423,1935.87,769.13,71724.8,11.25,1064.091,10.8571,4202.743,80.15,1428.4,251.5714,0.0643,0.0137,0.235,1.5009,0.1029,-1.1541,5.599,43.2688,1.3776,0.9247,0.0233,0.1224,0.9182879,0.9182879,3.973013,0,0,0,0.9338521,0.9338521,3.523238,0,0,0,0,0,0,0,0,NA,Non-reference,NOT STUDY AREA
634BLW001,39.10762,-120.16167,634,Placer,Forest,8941693,SN,6,29.82255,39.10723,-120.1615,1899.88,772.12,77359.6,12.3034,1420.845,8.8182,4400.098,87.9326,1392.6,235.5152,0.0563,0.0152,0.2116,1.0801,0.1547,-0.6317,5.9814,78.7425,3.3394,2.253,0.0265,0.1785,0.1478977,0.2860739,4.275742,0,0,0,0.7002505,1.293054,19.72077,0,0,0,7,3,1,0,0,NA,Non-reference,NOT STUDY AREA
634CE0146,38.93138,-119.97722,634,El Dorado,Other,8945207,SN,6,103.6783,38.92854,-119.9761,1903.27,1409.73,55157,11.4057,903.5316,13.8651,4253.442,83.3711,1428.8,223.1667,0.0691,0.0128,0.2448,1.4389,0.1191,-1.5349,15.6139,112.1364,2.9472,1.46,0.0245,0.1522,2.526129,10.85834,45.36585,0,0,0,0.9609709,3.732127,9.756098,0.03805517,0,0,11,7,1,0,0,1.31,Non-reference,NOT STUDY AREA
634MKC278,39.05563,-120.154,634,Placer,Forest,8941723,SN,6,9.728677,39.05558,-120.154,1974,650,90128.9,11.5667,1191.91,8.41667,4320.7,86.9333,1308.8,239,0.057684,0.014816,0.214893,1.44598,0.122893,-1.26046,5.86383,71.1521,2.18089,1.26852,0.022477,0.140266,0,0,0,0,0,0,0,0,0,1.033153,1.033153,3.088726,0,0,0,0,0,0.07,Non-reference,NOT STUDY AREA
634SAX002,38.88265,-119.98057,634,El Dorado,Forest,8944515,SN,6,21.6929,38.88284,-119.9805,1920.83,982.17,61107.6,11.9844,1014.04,14,4361.452,86.5781,1484.5,232.2857,0.0678,0.0131,0.243,1.3788,0.1256,-1.5582,15.7403,117.6085,3.0742,1.5039,0.0247,0.1542,2.323459,3.973882,11.79361,0,0,0,1.232263,2.092256,1.965602,0.1388446,0.2365728,0.2981553,2,2,0,0,0,NA,Non-reference,NOT STUDY AREA
634SED096,38.89632,-119.96678,634,El Dorado,Forest,8944479,SN,6,57.71914,38.89636,-119.9663,1914.37,1348.63,55157,11.72,947.897,14.2192,4338.177,85.4,1428.8,226.0411,0.0688,0.0129,0.2448,1.3868,0.1197,-1.5421,14.92,114.2029,2.9953,1.4767,0.0246,0.1526,1.063614,1.9865,3.271028,0,0,0,0.5567599,0.8061716,1.343458,0.5260161,0.9699357,0.3454727,4,3,0,0,0,NA,Non-reference,NOT STUDY AREA
634TRT002,38.93009,-119.9764,634,El Dorado,Other,8945207,SN,6,103.6783,38.92854,-119.9761,1903.27,1409.73,55157,11.4057,903.5316,13.8651,4253.442,83.3711,1428.8,223.1667,0.0691,0.0128,0.2448,1.4389,0.1191,-1.5349,15.6139,112.1364,2.9472,1.46,0.0245,0.1522,2.526129,10.85834,45.36585,0,0,0,0.9609709,3.732127,9.756098,0.03805517,0,0,11,7,1,0,0,NA,Non-reference,NOT STUDY AREA
634TRT003,38.91322,-119.97239,634,El Dorado,Forest,8944453,SN,6,93.61066,38.91326,-119.9717,1908.14,1404.86,55157,11.4739,915.3256,14.0263,4314.697,84.0383,1428.8,223.7632,0.0692,0.0128,0.2452,1.4262,0.1187,-1.5388,15.5492,113.5092,2.9792,1.4711,0.0245,0.1527,2.066088,5.91181,24.84076,0,0,0,0.829704,2.076088,6.847134,0.03407977,0.04147207,0,8,5,1,0,0,NA,Non-reference,NOT STUDY AREA
634TRT004,38.9119,-119.97048,634,El Dorado,Other,8944453,SN,6,60.32335,38.91298,-119.9715,1908.14,1354.86,55157,11.6848,940.5532,13.9605,4305.508,85.0652,1428.8,227.4737,0.0687,0.0129,0.2445,1.391,0.1206,-1.5189,14.7169,109.3046,2.8818,1.4376,0.0244,0.1504,2.166453,6.426586,18.429,0,0,0,0.9295455,2.243486,3.625378,0.05288549,0.08032249,0,5,2,0,0,0,NA,Non-reference,NOT STUDY AREA
634TRT005,38.88352,-119.97859,634,El Dorado,Forest,8944501,SN,6,52.6755,38.88417,-119.9778,1915.98,1347.02,69308.4,11.7736,959.1049,14.6615,4424.422,85.761,1371.9,223.8769,0.0689,0.0129,0.2451,1.391,0.1194,-1.5529,14.7643,116.4878,3.0482,1.4949,0.0247,0.1537,1.001264,1.897236,4.279931,0,0,0,0.5570174,1.072199,1.67727,0.06056383,0.123984,0,4,4,0,0,0,NA,Non-reference,NOT STUDY AREA
634UTR001,38.90969,-119.99056,634,El Dorado,Forest,8944503,SN,6,137.6075,38.91006,-119.9913,1903.28,1154.72,53636.6,12.1139,1169.994,16.128,4627.135,87.4624,1500.4,228.1159,0.0663,0.0135,0.2411,1.3561,0.1228,-1.1641,13.1127,97.7242,3.1114,1.5967,0.0298,0.1595,5.189284,15.30331,22.85479,0,0,0,3.079952,10.08867,4.950495,0.07628202,0.2728561,0.04137449,26,2,0,0,0,NA,Non-reference,NOT STUDY AREA
634UTR002,38.91047,-119.99113,634,El Dorado,Forest,8944503,SN,6,136.99,38.90576,-119.9914,1904.31,1153.69,53636.6,12.1187,1171.47,16.184,4627.135,87.4977,1500.4,227.908,0.0663,0.0135,0.2411,1.3557,0.1228,-1.1733,13.1212,98.0684,3.1183,1.5995,0.0296,0.1595,5.132063,15.95727,28.20513,0,0,0,3.083443,12.07855,10.03017,0.07574513,0.273346,0.3164974,26,3,0,0,0,NA,Non-reference,NOT STUDY AREA
634UTR003,38.88372,-119.99497,634,El Dorado,Forest,8944503,SN,6,132.392,38.88485,-119.9964,1907.18,1150.82,61107.6,12.1749,1187.475,16.4747,4680.481,87.9314,1484.5,226.8038,0.0663,0.0135,0.2412,1.3511,0.1222,-1.2164,13.2315,99.9557,3.1636,1.6179,0.0286,0.1606,4.408805,17.1185,17.2181,0,0,0,2.887988,11.96039,7.022282,0.06455397,0.2141609,0.6650047,26,12,0,0,0,NA,Non-reference,NOT STUDY AREA
634UTR004,38.87888,-120.00106,634,El Dorado,Forest,8943613,SN,6,130.6314,38.87912,-120.0015,1909.75,1148.25,61107.6,12.1918,1192.141,16.5962,4691.632,88.1079,1484.5,226.3205,0.0663,0.0135,0.2412,1.3496,0.1221,-1.2297,13.2871,100.3795,3.1747,1.6229,0.0282,0.1609,4.275212,16.12055,16.76301,0,0,0,2.846926,10.64502,12.57225,0.05949583,0.1703974,0.790135,26,12,1,0,0,NA,Non-reference,NOT STUDY AREA
634UTR005,38.86235,-120.02308,634,El Dorado,Forest,8943661,SN,6,109.5329,38.8629,-120.0233,1915.33,1142.67,71724.8,12.4388,1234.603,18.2077,4854.144,90.1791,1428.4,219.4308,0.0665,0.0135,0.2421,1.3255,0.1219,-1.4311,14.359,114.2537,3.5254,1.7595,0.0242,0.1682,2.967522,11.28676,26.21538,0,0,0,1.317347,4.341637,10.64615,0.04603091,0.155739,0,20,12,2,0,0,NA,Non-reference,NOT STUDY AREA
634UTR006,38.83748,-120.01969,634,El Dorado,Urban,8943685,SN,6,85.04294,38.83799,-120.021,1939.56,1118.44,95853.9,12.364,1243.227,19.4554,4827.81,90.4176,1297,214.5347,0.0671,0.0134,0.2436,1.2974,0.1227,-1.4621,15.0741,119.5151,3.7789,1.8743,0.0233,0.1773,1.290964,4.325586,10.93494,0,0,0,0.8571156,2.633941,4.483324,0.3957301,0.1466225,0,13,12,2,0,0,NA,Non-reference,NOT STUDY AREA
634UTR007,38.83341,-120.01853,634,El Dorado,Forest,8943685,SN,6,83.61288,38.83427,-120.0206,1940.02,1117.98,88510.4,12.3711,1248.711,19.6364,4827.81,90.5078,1313.9,213.8889,0.0671,0.0134,0.2437,1.2938,0.1226,-1.4679,15.1901,121.0692,3.8248,1.892,0.0234,0.1783,1.087027,3.223385,7.025761,0,0,0,0.7544611,2.105834,5.269321,0.3490457,1.32357,2.953836,13,13,2,0,0,NA,Non-reference,NOT STUDY AREA
635BER001,39.18996,-120.19825,635,Placer,Other,8934064,SN,6,13.51946,39.19014,-120.1981,1887.5,736.5,96125.5,14.0513,1421.733,10.3571,4943.867,99.4103,1379.5,232.5714,0.0552,0.0155,0.2082,1.2445,0.1522,-0.9713,6.0185,72.1454,3.6467,2.0348,0.0262,0.1824,1.314473,1.558196,4.367816,0,0,0,0.727297,0.8577949,2.758621,1.464654,1.73469,1.177062,8,8,0,0,0,NA,Non-reference,NOT STUDY AREA
635BRCATR,39.19009,-120.19875,635,Placer,Other,8934064,SN,6,13.51946,39.19014,-120.1981,1887.5,736.5,96125.5,14.0513,1421.733,10.3571,4943.867,99.4103,1379.5,232.5714,0.0552,0.0155,0.2082,1.2445,0.1522,-0.9713,6.0185,72.1454,3.6467,2.0348,0.0262,0.1824,1.314473,1.558196,4.367816,0,0,0,0.727297,0.8577949,2.758621,1.464654,1.73469,1.177062,8,8,0,0,0,NA,Non-reference,NOT STUDY AREA
635CE0063,39.30194,-120.12055,635,Placer,Urban,8933938,SN,6,55.96158,39.30183,-120.1198,1776.61,849.39,68990.7,10.5954,1024.546,9.4923,3805.348,78.7399,1487.3,252.5077,0.056,0.0146,0.2063,1.3459,0.2127,-0.1474,3.1987,129.6359,6.3608,3.7556,0.0259,0.2707,4.086917,7.401292,5.58598,0,0,0,5.40258,9.890013,27.32749,2.053618,2.75052,1.476287,11,10,0,0.2020202,0,1.13,Non-reference,NOT STUDY AREA
635EMTCAM,39.30901,-120.11438,635,Placer,Other,8933910,SN,6,18.59369,39.3091,-120.1088,1790.98,862.02,68990.7,9.8103,895.3589,10.087,3717.391,74.9483,1487.3,241.7391,0.0574,0.0138,0.2067,1.3655,0.2022,-0.3275,2.6498,139.8502,6.7446,3.9855,0.0193,0.2832,0,0,0,0,0,0,0,0,0,1.172268,1.207917,3.699198,4,3,0,0,0,NA,Non-reference,NOT STUDY AREA
635JUN001,39.35376,-120.05546,635,Nevada,Other,8933790,SN,6,26.39131,39.354,-120.057,1887.17,990.83,68052.3,10.8675,914.0164,10.4839,3919.894,81.494,1395.7,234.7419,0.0582,0.0136,0.2073,1.377,0.1964,-0.397,2.2894,138.7884,6.6203,3.8785,0.0198,0.2817,0,0,0,0,0,0,0,0,0,1.821266,2.664597,4.663589,10,8,0,0,0,NA,Non-reference,NOT STUDY AREA
635MAR001,39.29719,-120.1352,635,Placer,Other,8933944,SN,6,31.96414,39.29696,-120.1363,1778.41,847.59,68990.7,10.92,1065.622,9.6389,3857.423,80.18,1487.3,251.25,0.0557,0.0148,0.2062,1.3388,0.215,-0.3126,3.236,138.9481,6.7179,3.9555,0.0196,0.2821,2.828198,4.576154,6.68693,0,0,0,5.397495,8.780152,20.36474,1.966747,2.466204,2.012707,5,5,1,0,0,NA,Non-reference,NOT STUDY AREA
635MAR005,39.30912,-120.10682,635,Placer,Forest,8933910,SN,6,18.59369,39.3091,-120.1088,1790.98,862.02,68990.7,9.8103,895.3589,10.087,3717.391,74.9483,1487.3,241.7391,0.0574,0.0138,0.2067,1.3655,0.2022,-0.3275,2.6498,139.8502,6.7446,3.9855,0.0193,0.2832,0,0,0,0,0,0,0,0,0,1.172268,1.207917,3.699198,4,3,0,0,0,NA,Non-reference,NOT STUDY AREA
635MTC267,39.29967,-120.1336,635,Placer,Other,8933944,SN,6,31.96414,39.29696,-120.1363,1778.41,847.59,68990.7,10.92,1065.622,9.6389,3857.423,80.18,1487.3,251.25,0.0557,0.0148,0.2062,1.3388,0.215,-0.3126,3.236,138.9481,6.7179,3.9555,0.0196,0.2821,2.828198,4.576154,6.68693,0,0,0,5.397495,8.780152,20.36474,1.966747,2.466204,2.012707,5,5,1,0,0,NA,Non-reference,NOT STUDY AREA
635PS0018,39.17813,-120.19164,635,Placer,Forest,8934070,SN,6,1328.687,39.17836,-120.1925,1890.51,1422.49,136495.6,10.0954,880.9292,9.605,3657.536,73.7511,1317.1,244.7509,0.0623,0.0134,0.2235,1.413,0.1358,-1.2542,11.5937,104.0231,3.5244,1.8469,0.0325,0.1065,3.174735,2.700589,1.06553,0,0,0,2.443115,3.703776,2.717102,1.126317,1.40216,1.34452,223,12,1,0.2257336,0,1.06,Non-reference,NOT STUDY AREA
635PS0034,39.2578,-120.20864,635,Placer,Other,8934010,SN,6,1414.769,39.25844,-120.2086,1817.58,1495.42,92221.5,10.2543,906.3633,9.752,3725.14,74.8321,1399.6,244.3092,0.0619,0.0136,0.2225,1.4039,0.1384,-1.2149,11.0119,103.2564,3.6105,1.9145,0.0314,0.1129,3.034407,0.778812,3.889255,0,0,0,2.319366,0.1682451,0.3295979,1.100923,0.09937851,0.3847179,243,2,0,0.08787346,0,1.76,Non-reference,NOT STUDY AREA
635SED039,39.39607,-120.18781,635,Nevada,Other,8933664,SN,6,73.04351,39.3966,-120.1877,1764.66,996.34,68261.7,11.0223,1097.882,12.1236,4397.899,82.0446,1491.4,240.7079,0.053,0.0167,0.2054,1.4026,0.1719,-0.9948,4.842,96.0734,4.7503,2.4893,0.0227,0.2183,0.1564695,0.5338173,3.442754,0,0,0,0.285834,1.062296,1.841473,0.9296438,0.6279521,2.338816,8,1,0,0,0,NA,Non-reference,NOT STUDY AREA
635SQM001,39.20508,-120.21366,635,Placer,Other,8934052,SN,6,19.4076,39.20508,-120.2136,1882.8,860.2,96125.5,14.2188,1387.957,12.88,5298.724,101.3125,1379.5,235.6,0.0546,0.0158,0.2076,1.4349,0.1397,-1.3514,6.0059,112.9025,3.6708,1.9002,0.023,0.1776,0.4034315,0.4801397,1.148765,0,0,0,0.3385115,0.3982977,2.986789,0.9020311,1.06314,3.588418,4,4,0,0,0,NA,Non-reference,NOT STUDY AREA
635SQM002,39.20431,-120.21615,635,Placer,Other,8934052,SN,6,19.4076,39.20508,-120.2136,1882.8,860.2,96125.5,14.2188,1387.957,12.88,5298.724,101.3125,1379.5,235.6,0.0546,0.0158,0.2076,1.4349,0.1397,-1.3514,6.0059,112.9025,3.6708,1.9002,0.023,0.1776,0.4034315,0.4801397,1.148765,0,0,0,0.3385115,0.3982977,2.986789,0.9020311,1.06314,3.588418,4,4,0,0,0,NA,Non-reference,NOT STUDY AREA
635SQM003,39.20153,-120.21861,635,Placer,Other,8934052,SN,6,18.23913,39.20157,-120.2187,1883.68,859.3199,96125.5,14.3898,1412.07,12.9167,5360.675,102.2034,1379.5,234.5833,0.0546,0.0159,0.2076,1.4386,0.1395,-1.3768,6.0053,118.8812,3.8271,1.9575,0.0232,0.1812,0.340623,0.3633874,1.372213,0,0,0,0.2122723,0.2264588,2.287021,0.72018,0.7700353,3.515785,4,4,0,0,0,NA,Non-reference,NOT STUDY AREA
635WE0628,39.37112,-120.03276,635,Nevada,Other,8933730,SN,6,2307.141,39.37118,-120.0339,1649.7,1663.3,53437.4,10.4331,929.9429,10.2671,3800.094,76.3378,1539,247.2739,0.059,0.0144,0.2159,1.3828,0.1641,-0.8261,7.6224,97.8139,4.1752,2.3289,0.0305,0.1533,2.912779,2.266212,5.488851,0,0,0,2.084128,1.026166,0.4002287,1.2778,2.610566,3.168705,428,21,0,0.1788909,1,NA,Non-reference,NOT STUDY AREA
636IDCBIR,39.48462,-120.28278,636,Sierra,Other,8933174,SN,6,39.07854,39.48648,-120.2821,1958.95,824.05,72574,12.1271,1107.225,11.4043,4577.413,88.1271,1454.4,230.1277,0.0522,0.0173,0.2051,1.269,0.1873,-1.092,4.4174,58.8575,2.9041,1.6735,0.0196,0.1541,0,0,0,0,0,0,0,0,0,0.3069517,0.5637293,1.391861,3,3,2,0.2570694,0,NA,Non-reference,NOT STUDY AREA
636IND001,39.48595,-120.28104,636,Sierra,Forest,8933174,SN,6,39.07854,39.48648,-120.2821,1958.95,824.05,72574,12.1271,1107.225,11.4043,4577.413,88.1271,1454.4,230.1277,0.0522,0.0173,0.2051,1.269,0.1873,-1.092,4.4174,58.8575,2.9041,1.6735,0.0196,0.1541,0,0,0,0,0,0,0,0,0,0.3069517,0.5637293,1.391861,3,3,2,0.2570694,0,NA,Non-reference,NOT STUDY AREA
636PS0006,39.48916,-120.2807,636,Sierra,Forest,8933174,SN,6,39.29099,39.48957,-120.2804,1952.63,830.37,72574,12.1176,1104.467,11.4167,4551.865,88.0504,1454.4,230.5417,0.0523,0.0173,0.2051,1.2694,0.1874,-1.0878,4.4099,57.9858,2.8842,1.6667,0.0196,0.1538,0,0,0,0,0,0,0,0,0,0.3080765,0.5619449,1.268563,3,3,2,0.2347418,0,0,Non-reference,NOT STUDY AREA
636PS0010,39.46285,-120.19018,636,Sierra,Other,8933312,SN,6,180.4287,39.46174,-120.1891,1814.84,969.16,63938.2,12.4991,1203.036,12.5833,4361.286,90.3592,1510.3,235.1204,0.0519,0.0176,0.2051,1.3213,0.1796,-0.8771,4.5756,74.2786,3.9505,2.3016,0.0233,0.195,0.2169825,0.7876497,0,0,0,0,1.070946,0.9714346,0,0.858234,1.239098,2.646307,18,2,0,0.1145475,0,0.14,Non-reference,NOT STUDY AREA
636SED040,39.43223,-120.20237,636,Nevada,Forest,8933510,SN,6,37.73902,39.43233,-120.2023,1864.67,785.33,68261.7,10.822,929.0682,11.6047,3890.24,79.0508,1491.4,242,0.0533,0.0165,0.2049,1.3071,0.2092,-0.924,3.565,57.0528,3.8726,2.2006,0.0173,0.2002,0.2146742,0.4451699,3.373819,0,0,0,0.159813,0.3363506,2.631579,0.7557638,0.6829472,2.648054,1,1,1,0,0,NA,Non-reference,NOT STUDY AREA
637PS0018,40.36057,-120.80557,637,Lassen,Forest,20295839,SN,6,45.2661,40.36116,-120.8059,1481.74,852.26,55938.8,10.029,867.4519,6.566,2776.358,69.2246,1606.6,253.6415,0.0433,0.0188,0.1901,1.4475,0.1184,-0.7085,4.4689,105.1043,4.0908,2.5506,0.048,0.1963,0,0,0,0,0,0,0,0,0,1.572667,2.241468,3.294994,1,1,0,0,0,0,Non-reference,NOT STUDY AREA
637SED041,40.40565,-120.82136,637,Lassen,Forest,20295579,SN,6,286.5122,40.40566,-120.8214,1455.27,999.73,62699.5,10.0777,956.6786,10.886,3276.82,73.7503,1556.1,265.0585,0.0409,0.0181,0.1818,1.3873,0.1553,-0.3278,3.6405,139.4327,6.7538,3.9277,0.0185,0.2812,0.009737741,0.008898117,0,0,0,0,1.121097,1.316921,0,2.178328,1.809553,0,21,3,0,0.1222494,0,NA,Non-reference,NOT STUDY AREA
637SED042,40.42033,-120.67456,637,Lassen,Urban,20296767,SN,6,452.0189,40.42028,-120.6746,1296.46,1158.54,30507.9,10.1202,853.9299,8.9677,3103.576,72.7854,1738,267.6158,0.0418,0.0181,0.1842,1.3998,0.1467,-0.3938,3.7855,133.4663,6.2303,3.6721,0.0247,0.2651,0.08640908,1.492537,10.19231,0,0,0,1.186831,2.783834,5,2.20123,2.583894,4.236965,34,0,0,0.05002501,0,NA,Non-reference,NOT STUDY AREA
637SED053,40.36768,-120.803,637,Lassen,Forest,20295765,SN,6,53.49441,40.36772,-120.8029,1466.82,867.1801,55938.8,10.0238,841.7398,6.5,2757.237,69.3988,1606.6,255.9677,0.0432,0.0187,0.1898,1.4444,0.1204,-0.6462,4.3312,108.0897,4.3762,2.7106,0.0438,0.2075,0,0,0,0,0,0,0,0,0,1.717806,2.4494,2.992038,1,1,0,0,0,NA,Non-reference,NOT STUDY AREA
